year,month,line,station,04-05 (on),04-05 (off),05-06 (on),05-06 (off),06-07 (on),06-07 (off),07-08 (on),07-08 (off),08-09 (on),08-09 (off),09-10 (on),09-10 (off),10-11 (on),10-11 (off),11-12 (on),11-12 (off),12-13 (on),12-13 (off),13-14 (on),13-14 (off),14-15 (on),14-15 (off),15-16 (on),15-16 (off),16-17 (on),16-17 (off),17-18 (on),17-18 (off),18-19 (on),18-19 (off),19-20 (on),19-20 (off),20-21 (on),20-21 (off),21-22 (on),21-22 (off),22-23 (on),22-23 (off),23-24 (on),23-24 (off),00-01 (on),00-01 (off),01-02 (on),01-02 (off),02-03 (on),02-03 (off),03-04 (on),03-04 (off),Total(on),Total(off),X(WGS),Y(WGS)
2016,1,과천선,과천,5,1,1612,150,6113,1679,18415,2569,20787,6393,13509,5668,10260,5157,9779,4792,9963,4990,10615,6218,8979,6266,8445,7432,9030,8924,8990,10192,8763,13919,4300,14803,2982,9865,2127,9633,1639,9941,645,7173,121,2004,3,1,0,0,0,0,137770,159093,37.433021000000004,126.996568
2016,1,공항철도 1호선,인천국제공항,12,0,6239,5056,10344,26509,13056,36329,16151,30384,19151,19931,15316,23003,13889,28866,19158,27296,21713,26960,22059,22475,25634,22156,31877,21507,32946,21941,38201,20124,27062,11114,24032,10571,23213,6754,24133,3992,9976,4153,8,3317,2,1,1,0,20,0,372439,396197,37.447464000000004,126.45250800000001
2016,1,공항철도 1호선,운서,6,1,4925,387,9207,4179,15088,6988,13156,11942,9732,7041,10573,4967,10567,5162,10365,5543,9222,6932,8135,6738,8196,6757,9632,11362,11640,11134,12511,17222,7014,15254,6017,12697,6307,12284,5059,12659,2495,10657,183,3647,0,1,0,0,0,0,173554,172040,37.492903999999996,126.49378999999999
2016,1,공항철도 1호선,공항화물청사,8,0,797,471,1276,5429,2025,13971,2644,25848,2313,5725,1007,1792,968,3367,1195,4307,1884,1760,2361,1365,2961,996,4181,1302,7646,1348,20687,869,7414,2259,4133,2958,4653,1402,3412,544,956,317,5,117,0,0,0,0,0,0,76147,74534,37.458366,126.47624099999999
2016,1,경춘선,강촌,0,0,106,14,194,56,846,297,404,906,618,990,883,2211,2028,1939,2269,1128,1582,1374,1612,1084,2019,1299,2209,1196,2214,944,1414,1166,542,608,441,597,288,688,171,516,105,370,19,60,0,0,0,0,0,0,17443,21980,37.805723,127.634146
2016,1,공항철도 1호선,청라국제도시,0,0,2981,106,12852,3044,25705,4902,15054,6156,8622,3276,7739,2458,7221,2584,7684,2788,6261,3550,5311,3755,4801,5202,5856,7030,7927,8670,7831,10837,3272,18405,2429,13475,2273,12249,1761,11982,702,7615,91,1642,0,1,0,0,0,0,129727,138389,37.555878,126.625327
2016,1,6호선,디지털미디어시티,49,1,6054,2159,14289,9410,44508,30461,55420,85267,28408,30258,19628,14844,18230,12689,18551,14761,18799,16590,16929,16596,16920,18008,18535,20707,25424,25831,55668,39402,29905,40724,15036,25282,12651,24116,9913,21886,4813,15430,888,5056,2,448,0,0,0,0,469926,432587,37.576646000000004,126.90098400000001
2016,1,6호선,디지털미디어시티,49,1,6054,2159,14289,9410,44508,30461,55420,85267,28408,30258,19628,14844,18230,12689,18551,14761,18799,16590,16929,16596,16920,18008,18535,20707,25424,25831,55668,39402,29905,40724,15036,25282,12651,24116,9913,21886,4813,15430,888,5056,2,448,0,0,0,0,469926,432587,37.576646000000004,126.90098400000001
2016,1,6호선,디지털미디어시티,49,1,6054,2159,14289,9410,44508,30461,55420,85267,28408,30258,19628,14844,18230,12689,18551,14761,18799,16590,16929,16596,16920,18008,18535,20707,25424,25831,55668,39402,29905,40724,15036,25282,12651,24116,9913,21886,4813,15430,888,5056,2,448,0,0,0,0,469926,432587,37.576646000000004,126.90098400000001
2016,1,6호선,디지털미디어시티,49,1,6054,2159,14289,9410,44508,30461,55420,85267,28408,30258,19628,14844,18230,12689,18551,14761,18799,16590,16929,16596,16920,18008,18535,20707,25424,25831,55668,39402,29905,40724,15036,25282,12651,24116,9913,21886,4813,15430,888,5056,2,448,0,0,0,0,469926,432587,37.576646000000004,126.90098400000001
2016,1,6호선,디지털미디어시티,49,1,6054,2159,14289,9410,44508,30461,55420,85267,28408,30258,19628,14844,18230,12689,18551,14761,18799,16590,16929,16596,16920,18008,18535,20707,25424,25831,55668,39402,29905,40724,15036,25282,12651,24116,9913,21886,4813,15430,888,5056,2,448,0,0,0,0,469926,432587,37.576646000000004,126.90098400000001
2016,1,6호선,디지털미디어시티,49,1,6054,2159,14289,9410,44508,30461,55420,85267,28408,30258,19628,14844,18230,12689,18551,14761,18799,16590,16929,16596,16920,18008,18535,20707,25424,25831,55668,39402,29905,40724,15036,25282,12651,24116,9913,21886,4813,15430,888,5056,2,448,0,0,0,0,469926,432587,37.576646000000004,126.90098400000001
2016,1,6호선,디지털미디어시티,49,1,6054,2159,14289,9410,44508,30461,55420,85267,28408,30258,19628,14844,18230,12689,18551,14761,18799,16590,16929,16596,16920,18008,18535,20707,25424,25831,55668,39402,29905,40724,15036,25282,12651,24116,9913,21886,4813,15430,888,5056,2,448,0,0,0,0,469926,432587,37.576646000000004,126.90098400000001
2016,1,6호선,디지털미디어시티,49,1,6054,2159,14289,9410,44508,30461,55420,85267,28408,30258,19628,14844,18230,12689,18551,14761,18799,16590,16929,16596,16920,18008,18535,20707,25424,25831,55668,39402,29905,40724,15036,25282,12651,24116,9913,21886,4813,15430,888,5056,2,448,0,0,0,0,469926,432587,37.576646000000004,126.90098400000001
2016,1,6호선,디지털미디어시티,49,1,6054,2159,14289,9410,44508,30461,55420,85267,28408,30258,19628,14844,18230,12689,18551,14761,18799,16590,16929,16596,16920,18008,18535,20707,25424,25831,55668,39402,29905,40724,15036,25282,12651,24116,9913,21886,4813,15430,888,5056,2,448,0,0,0,0,469926,432587,37.576646000000004,126.90098400000001
2016,1,공항철도 1호선,디지털미디어시티,75,1,3137,650,4980,4557,13462,20246,15408,80679,9641,28421,6662,12047,7704,9955,8941,10329,10074,10962,10820,10000,12604,9166,13915,9450,21801,10729,78744,14839,34851,13077,20689,8079,18749,6801,15783,6298,6752,4622,847,1841,0,2,0,0,0,3,272754,317580,37.576646000000004,126.90098400000001
2016,1,공항철도 1호선,디지털미디어시티,75,1,3137,650,4980,4557,13462,20246,15408,80679,9641,28421,6662,12047,7704,9955,8941,10329,10074,10962,10820,10000,12604,9166,13915,9450,21801,10729,78744,14839,34851,13077,20689,8079,18749,6801,15783,6298,6752,4622,847,1841,0,2,0,0,0,3,272754,317580,37.576646000000004,126.90098400000001
2016,1,공항철도 1호선,디지털미디어시티,75,1,3137,650,4980,4557,13462,20246,15408,80679,9641,28421,6662,12047,7704,9955,8941,10329,10074,10962,10820,10000,12604,9166,13915,9450,21801,10729,78744,14839,34851,13077,20689,8079,18749,6801,15783,6298,6752,4622,847,1841,0,2,0,0,0,3,272754,317580,37.576646000000004,126.90098400000001
2016,1,공항철도 1호선,디지털미디어시티,75,1,3137,650,4980,4557,13462,20246,15408,80679,9641,28421,6662,12047,7704,9955,8941,10329,10074,10962,10820,10000,12604,9166,13915,9450,21801,10729,78744,14839,34851,13077,20689,8079,18749,6801,15783,6298,6752,4622,847,1841,0,2,0,0,0,3,272754,317580,37.576646000000004,126.90098400000001
2016,1,공항철도 1호선,디지털미디어시티,75,1,3137,650,4980,4557,13462,20246,15408,80679,9641,28421,6662,12047,7704,9955,8941,10329,10074,10962,10820,10000,12604,9166,13915,9450,21801,10729,78744,14839,34851,13077,20689,8079,18749,6801,15783,6298,6752,4622,847,1841,0,2,0,0,0,3,272754,317580,37.576646000000004,126.90098400000001
2016,1,공항철도 1호선,디지털미디어시티,75,1,3137,650,4980,4557,13462,20246,15408,80679,9641,28421,6662,12047,7704,9955,8941,10329,10074,10962,10820,10000,12604,9166,13915,9450,21801,10729,78744,14839,34851,13077,20689,8079,18749,6801,15783,6298,6752,4622,847,1841,0,2,0,0,0,3,272754,317580,37.576646000000004,126.90098400000001
2016,1,공항철도 1호선,디지털미디어시티,75,1,3137,650,4980,4557,13462,20246,15408,80679,9641,28421,6662,12047,7704,9955,8941,10329,10074,10962,10820,10000,12604,9166,13915,9450,21801,10729,78744,14839,34851,13077,20689,8079,18749,6801,15783,6298,6752,4622,847,1841,0,2,0,0,0,3,272754,317580,37.576646000000004,126.90098400000001
