stopNo,x,y
21752,126.9591501194,37.474872947
21753,126.9308321576,37.4786119699
21756,126.9122389771,37.4835133502
21760,126.966851057,37.4719152228
21761,126.9394212827,37.486535598
21763,126.9416696513,37.4832215646
21764,126.9414680982,37.4835774014
21765,126.959159362,37.4765877555
21766,126.9140640456,37.4825153663
21768,126.967356777,37.4711205873
21770,126.9405543681,37.4879473031
21771,126.9594607468,37.4775168997
21772,126.9145351184,37.4809252573
21773,126.9349782707,37.4748531074
21774,126.9677946019,37.4704430749
21775,126.9416010182,37.4885912136
21778,126.9269216146,37.4792376867
21782,126.9332844248,37.4750260767
21783,126.9668428641,37.4699868514
21784,126.9419749791,37.4890410488
21785,126.9619751956,37.4770791769
21789,126.9583174158,37.4677295812
21790,126.951237238,37.4824677496
21792,126.9244975914,37.4790379194
21793,126.9171836708,37.4764738791
21794,126.9325313553,37.4750977377
21795,126.965980406,37.46963157
21796,126.9421498576,37.489563775
21800,126.9591814277,37.4775942987
21801,126.9039661652,37.4844972301
21802,126.9039132055,37.4843512081
21803,126.9195566439,37.4783088382
21809,126.919291,37.464127
21810,126.9185745369,37.4742473112
21812,126.94142738,37.4835908978
21817,126.9651699485,37.469304232
21818,126.9423212961,37.4901513787
21819,126.9588552856,37.4764569896
21820,126.9329810024,37.4716882063
21821,126.9202106507,37.4741556134
21823,126.9617472368,37.4681263274
21827,126.9256483814,37.4895707628
21828,126.9255833924,37.4901050766
21829,126.9317496621,37.4842633349
21830,126.9301935247,37.4844651744
21831,126.942801316,37.4820371645
21832,126.9421598114,37.4825207457
21833,126.9514280486,37.4815931763
21834,126.9522794339,37.479909357
21835,126.9524998415,37.4782514112
21837,126.9489515813,37.4668572388
21841,126.938321,37.470982
21842,126.9386708229,37.470828937
21843,126.9419667962,37.4908477585
21844,126.9589106984,37.4743727499
21851,126.9421571811,37.4829992313
21852,126.9468084872,37.4918673838
21853,126.9135636303,37.4771669403
21854,126.9314410533,37.4693093015
21855,126.9214521515,37.4740843566
21856,126.9651417407,37.4691834753
21858,126.9582801714,37.4716845276
21859,126.9474830816,37.4910350656
21860,126.9130747297,37.4756040638
21861,126.9309697896,37.467887981
21862,126.9221436863,37.4744767955
21863,126.9659793277,37.469516228
21864,126.9578935864,37.4695334479
21865,126.9479474737,37.4899809794
21866,126.9135601271,37.4743185413
21867,126.9300278405,37.4669079232
21868,126.922852198,37.4748593293
21869,126.966851956,37.4698796222
21870,126.9583339951,37.4684117254
21871,126.9466523339,37.4872239236
21872,126.9124928566,37.4733130222
21873,126.9268060717,37.4655416947
21874,126.9235493967,37.4752553681
21875,126.9684009967,37.4694700428
21877,126.9466789803,37.4847359856
21878,126.9116693186,37.4727366024
21879,126.9258566348,37.4642155732
21880,126.9242601797,37.4756424004
21881,126.9686942163,37.4689672354
21882,126.9577190766,37.468243901
21883,126.9464550405,37.4832139179
21884,126.9110760714,37.4715124546
21885,126.9266500465,37.4632446739
21886,126.9248624752,37.4759816008
21887,126.9575483307,37.4663064584
21888,126.951491078,37.482044656
21889,126.9434155692,37.4831926771
21890,126.9111579098,37.4720991366
21891,126.9273070883,37.4618249334
21892,126.9576575658,37.4650539577
21893,126.9413900548,37.4836034948
21894,126.9257024646,37.4612183906
21895,126.957717428,37.4631418278
21897,126.9567820806,37.461972752
21899,126.9566383208,37.460350704
21904,126.949425965,37.4490362103
21905,126.9500478036,37.4470315039
21907,126.9258907075,37.492677921
21908,126.9242406756,37.4904808847
21909,126.9178829704,37.4894007188
21910,126.9436156907,37.4922506745
21911,126.9462185495,37.492903386
21912,126.9268686885,37.4836557733
21913,126.9291589334,37.4819928275
21915,126.9553279623,37.4587949022
21916,126.9290485663,37.4839130162
21919,126.9344657489,37.4778363867
21920,126.919676499,37.4651108398
22001,127.038482,37.47859
22002,127.038758,37.477818
22003,127.035902,37.48261
22004,127.036827,37.481927
22005,127.032432,37.487667
22006,127.033097,37.486653
22007,127.030405,37.491895
22008,127.030987,37.491087
22009,127.0284005454,37.4960417459
22010,127.029112,37.494993
22011,127.025438,37.501817
22012,127.02637,37.500785
22013,127.0230319441,37.5072264964
22014,127.023728,37.506367
22015,127.0199389362,37.5144890979
22016,127.020607,37.512972
22017,127.0121292217,37.5083418804
22018,127.0110398687,37.5079040519
22019,127.0052834138,37.5062923789
22020,127.003792583,37.5057382586
22021,126.9958263651,37.5034152049
22022,126.9944510234,37.5029429707
22023,126.9900264523,37.5019451598
22024,126.9888988467,37.5016386844
22025,127.0090806179,37.4788364163
22027,126.9820742447,37.4823316953
22029,126.9823285688,37.4875329115
22031,126.9827417832,37.4904372318
22033,126.9828101212,37.4932522904
22068,127.0579394086,37.4513413293
22096,127.0426979933,37.4541558204
22097,127.0366377643,37.4599555908
22098,127.0374945827,37.4598886401
22099,127.04288117,37.4542683928
22100,127.0439211177,37.4659463794
22101,127.0141904192,37.4917820873
22102,127.0150603111,37.4873287224
22103,127.0152335311,37.4939013534
22104,127.0202869132,37.4954495906
22105,127.0213791246,37.4904906242
22106,127.0211947167,37.4902221284
22107,127.016209575,37.4889343385
22108,127.016373,37.488798
22110,127.0223924271,37.4830536197
22111,127.0216177244,37.4825932992
22112,127.0213146638,37.4865068533
22113,127.0210850063,37.486141046
22114,127.0240035889,37.4966572734
22115,127.0252199753,37.495077386
22116,127.063037,37.455488
22117,127.026129,37.493243
22118,127.02619,37.4926
22119,127.0285677747,37.4926733807
22120,127.0289703428,37.4925858756
22121,127.0255072352,37.4917549551
22122,127.0256530538,37.4915611862
22123,127.0277095106,37.4898621407
22125,127.0294,37.489022
22126,127.0298927879,37.4888154264
22127,127.0265915962,37.4881052441
22128,127.0260531533,37.4876295809
22129,127.0309403261,37.4842402482
22130,127.030915286,37.4838446697
22131,127.029385,37.493517
22132,127.0320161779,37.4880209971
22133,127.0128545076,37.4964580666
22134,127.0129931226,37.4936114657
22135,127.0073723893,37.492915397
22136,127.0086999609,37.4919294991
22137,127.006543,37.494768
22138,127.006115,37.494383
22139,127.0108918646,37.485744137
22140,127.0094481997,37.4886548292
22141,127.0105005709,37.4854801487
22142,127.0089653123,37.4885115912
22143,127.0116355253,37.4831290593
22144,127.0120799291,37.4832218285
22145,127.0129039587,37.4815015313
22146,127.0085384266,37.4836051072
22147,127.0088052622,37.4833879213
22148,127.0050002096,37.4829303821
22149,127.0055791438,37.4827474318
22150,127.0047242402,37.4819049356
22151,127.01091806,37.4792588795
22152,127.0108027917,37.4796986297
22153,127.01686616,37.4819578926
22154,127.0176022215,37.4817361133
22156,127.014218486,37.4847318427
22157,127.0154826909,37.4846722109
22158,127.0146475713,37.4873846428
22159,127.0133427182,37.4880507136
22160,127.0129740122,37.4877389725
22161,127.0138183639,37.4918244833
22162,127.0197550608,37.5028675589
22163,127.0220641806,37.501165869
22164,127.0221683272,37.5014758287
22165,127.0237030894,37.497723339
22166,127.0240400718,37.4975682812
22167,127.0266040758,37.4977839964
22168,127.0227753379,37.4965791206
22169,127.0196095285,37.4956488489
22170,127.0158386954,37.4944725735
22171,127.0132446587,37.4962850117
22172,127.0250021757,37.5028878135
22173,127.0262565328,37.5000665676
22174,127.0100874797,37.5165006388
22175,127.0138121653,37.519566705
22176,127.0143123142,37.520141547
22177,127.0155351771,37.5196944471
22178,127.0154198388,37.519963891
22179,127.0144598682,37.5167795255
22180,127.0143897993,37.5171426774
22181,127.0132333639,37.5155920192
22182,127.0128261136,37.5155902619
22183,127.019360059,37.5106107906
22185,127.0195614289,37.5150243487
22186,127.0189942083,37.5169785253
22190,127.0196823939,37.510420605
22191,127.0219545344,37.5091091024
22192,127.023498,37.505962
22193,127.023023,37.504227
22194,127.0203784227,37.5034153231
22195,127.0140741186,37.504799434
22196,127.0153599892,37.5039423259
22197,127.0124196587,37.4999075351
22199,127.0116012521,37.5027974539
22202,126.997241463,37.4997774959
22203,126.9906093934,37.4983254782
22204,127.0099438521,37.5168241459
22205,127.0068133523,37.5137525169
22206,127.0069649098,37.5134704636
22207,127.0077585838,37.5092091078
22208,127.0080006792,37.5094758176
22211,127.0093531432,37.5062641926
22212,127.0037911468,37.4997035768
22213,127.006224253,37.5033529386
22214,127.0040796129,37.5007785827
22215,127.005647362,37.5027203938
22217,126.9910968933,37.4979605693
22218,127.0115829859,37.5017017153
22219,127.0067855474,37.5065112699
22220,127.0030788422,37.5053517067
22221,126.987806,37.496634
22222,126.9904449329,37.4931143846
22223,126.9883454584,37.4963554653
22224,126.9898749163,37.493391877
22225,126.983319414,37.4966197869
22227,126.9852046016,37.4972742389
22228,127.0016995144,37.4823078119
22229,126.9965319429,37.4834467703
22230,126.9943843705,37.4867753694
22231,126.9940948938,37.4866230686
22232,126.9961463518,37.4834494617
22233,126.9966270253,37.481265197
22234,126.9861651981,37.4767111473
22235,126.9890955981,37.4786416232
22236,126.9933660869,37.4802035565
22237,126.9930505516,37.4809100052
22238,126.9910193885,37.4840628359
22241,126.9820298426,37.4788750474
22242,126.9821654467,37.4744515376
22243,126.988314,37.465494
22244,127.0007428493,37.4770318475
22245,127.0003290247,37.4770678937
22246,126.998755084,37.4800397349
22247,126.998445273,37.4798144548
22248,127.0018917339,37.4820050376
22249,126.9966315625,37.4809462058
22250,126.9943192825,37.4801819797
22251,126.9887157676,37.4780946163
22252,126.9864140138,37.4763264038
22253,127.0060841499,37.4773047284
22254,127.0008920712,37.4748187293
22255,126.994632951,37.4737471951
22256,126.990586349,37.4746741807
22257,126.9871072248,37.4756416406
22258,126.9867646835,37.4753865896
22259,126.9906564963,37.4742876115
22260,126.9969179496,37.4733255588
22261,127.0016642941,37.4747736656
22262,127.0066438203,37.4771623235
22263,126.987153,37.490238
22264,126.9892244495,37.4868461988
22267,127.013237311,37.4802841008
22268,126.9920624118,37.4905049074
22269,126.991605527,37.4906184149
22270,127.0374188123,37.484769125
22271,127.0421051056,37.4833239776
22272,127.0411738713,37.4801407005
22273,127.0356382501,37.4761397871
22274,127.0361957339,37.4762864979
22275,127.0319550262,37.4745422778
22276,127.0330913969,37.4747384062
22277,127.0281898414,37.4723552457
22278,127.0280952447,37.4720372808
22279,127.0256888887,37.4707123
22280,127.0259375924,37.4706473659
22281,127.028006471,37.4674326438
22282,127.0283840715,37.4674469714
22283,127.0262568059,37.4653037278
22284,127.0252416636,37.465421093
22285,127.0179066267,37.459029969
22286,127.0178420688,37.45850283
22287,127.0127200934,37.4574383814
22288,127.0142946658,37.4572390563
22289,127.0348614229,37.4832966004
22290,127.0355331348,37.4833784009
22291,127.0382039618,37.4788621279
22292,127.0386916193,37.4794972488
22293,127.0394643327,37.4695857229
22294,127.038353,37.473135
22295,127.0389281035,37.4732795382
22296,127.03836,37.470867
22297,127.039043,37.471255
22298,127.039655,37.468707
22299,127.0352905411,37.4604389951
22300,127.0353491032,37.4599722033
22301,127.0444478156,37.4638411943
22302,127.0445760316,37.4646377256
22303,127.048848,37.47021
22304,127.048132,37.474022
22305,127.0501271523,37.472091264
22306,127.0453961106,37.4766473684
22307,127.0458263366,37.4720326359
22308,127.0411736115,37.4693625662
22309,127.0417267679,37.4699309709
22310,127.0463291535,37.4605595362
22311,127.0465822876,37.4604305782
22312,127.0476271592,37.4574411837
22313,127.048299442,37.4569912574
22314,127.0507075609,37.4542914263
22315,127.0507924603,37.4544761173
22316,127.051184988,37.4532630544
22317,127.0514427432,37.4533278224
22318,127.0577012426,37.4444526002
22319,127.0576688071,37.4448950615
22320,127.0632387636,37.4373210738
22321,127.0639017256,37.4368629524
22322,127.0657679239,37.434809195
22323,127.0660515509,37.4347964213
22324,127.070717003,37.4307116816
22325,127.04892,37.461686
22326,127.0491561488,37.46200197
22327,127.0564153626,37.4583465343
22328,127.0547296866,37.4595286806
22329,127.063892,37.455227
22330,127.0623888747,37.4562835966
22331,127.0706137216,37.4566844677
22332,127.0718263325,37.4575866482
22333,127.0795771893,37.459599266
22334,127.0826829531,37.4611155017
22335,127.0847576347,37.4614213099
22336,127.0914525016,37.4636402535
22337,127.0893448195,37.463226455
22338,126.9925999385,37.4982913778
22339,127.0268505284,37.4975009943
22340,126.9905512938,37.4747183321
22343,127.0869136231,37.4596860114
22344,126.9947563208,37.4880351307
22345,127.0147370359,37.4937995917
22347,127.016833601,37.4577874974
22348,127.0277969551,37.4969583114
22350,127.048968,37.461503
22351,127.04929,37.461987
22352,127.056502,37.45834
22353,127.054983,37.459503
22355,127.062472,37.456297
22356,127.070372,37.45667
22357,127.071932,37.45769
22363,126.9827009681,37.4761745327
22364,126.985816874,37.4950765232
22365,126.9831329996,37.4907256416
22367,127.047211,37.468475
22368,127.0178189972,37.4851233352
22372,127.0215240699,37.4635709526
22376,127.0177580083,37.4854351267
22378,127.0443893195,37.4662408667
22379,127.0078482797,37.4907950688
22380,126.9903062872,37.4983335637
22381,126.9995927933,37.5076135113
22382,127.0003902363,37.5069439929
22383,127.0901408997,37.4615398772
22384,127.0367880249,37.4620911714
22385,126.9844538151,37.4854931091
22386,126.9867289309,37.4857529048
22387,126.9903044264,37.4864813449
22388,126.9989529395,37.4814274395
22389,126.9939998932,37.4867762516
22390,126.9950063846,37.4857895887
22391,126.9926575497,37.4874465977
22392,126.9888524928,37.4862946882
22393,126.9847839473,37.4857905167
22394,126.998238317,37.4813463315
22395,126.9974908822,37.4819419487
22396,126.9802792405,37.5057628053
22397,126.9807882416,37.5057421639
22398,127.058987,37.457779
22399,127.06016,37.456753
22400,127.0184931133,37.4949659925
22401,127.0541373695,37.4485723622
22402,127.0535943471,37.4494457856
22403,127.0558227569,37.4473199358
22404,126.9973394262,37.5120288778
22405,126.9986029929,37.5109358641
22416,127.0389144339,37.4730822004
22417,126.9924722956,37.4741687951
22418,126.9862027844,37.4936654408
22419,127.0155437556,37.4846839172
22420,126.9880579276,37.4980323894
22421,127.0891175352,37.4631743624
22422,127.0352320779,37.4635271111
22423,126.9950041608,37.4852218926
22424,127.0239827299,37.4632478825
22427,127.0386622548,37.4795630391
22429,126.9908068274,37.4746336482
22430,126.984184691,37.4854678425
22431,126.9889556704,37.4921140295
22432,127.0176222301,37.485082815
22433,126.9916917922,37.4979488983
22434,127.0825710041,37.461082239
22435,127.0343341849,37.4653349981
22436,126.9961734924,37.4834062095
22437,127.0208164268,37.4922064267
22439,127.0424409464,37.4833310663
22440,127.0351590128,37.4837218339
22442,126.9863880175,37.476277741
22443,126.9864643275,37.4857321493
22444,126.9903804607,37.4931945776
22445,126.9912671152,37.4930288433
22446,127.0209866183,37.4861131293
22447,126.9933543313,37.4980301028
22448,127.0807710572,37.455543466
22449,127.0341150869,37.468301508
22450,126.9984655932,37.4814094121
22451,127.0208736098,37.4904357473
22452,127.0121585657,37.5009627535
22455,126.9894179086,37.4862118385
22456,126.9905852724,37.4922655561
22457,126.9889993086,37.4952967316
22458,126.9936238794,37.4936363379
22459,127.0235051656,37.4868903084
22460,126.9954070281,37.4987042254
22461,127.0816843202,37.4586102133
22462,127.0325353274,37.4699888265
22463,127.0017990126,37.4819888191
22464,126.9826374543,37.4770260687
22465,127.0214062097,37.4902950797
22466,127.0124970198,37.5026207465
22468,127.0291942381,37.4867142254
22470,126.9887949077,37.4781468879
22471,126.9903543589,37.485106263
22473,126.9874958912,37.4976529669
22474,126.9958664743,37.4939491206
22475,127.0263472092,37.4877448571
22476,126.9955119728,37.5026780917
22478,127.0309238538,37.4717085715
22479,127.0046089193,37.4821455353
22480,127.0140046712,37.5023844886
22482,126.9821514957,37.4808178498
22486,126.9910358078,37.4791373946
22487,126.9909865905,37.4841087897
22488,126.9923780416,37.4893578225
22489,126.9981113214,37.495387339
22490,127.0277580847,37.4897188537
22491,127.0003970105,37.5045840073
22493,127.0328539307,37.4746627796
22494,127.0056275624,37.4800296953
22496,127.0145622236,37.5020978707
22497,127.0158854643,37.5017030173
22499,127.032059133,37.487982238
22500,127.0282687376,37.4673929326
22501,126.9935074494,37.4799386393
22502,126.9917601734,37.4829013653
22503,126.9982730272,37.4962262686
22504,127.0593384984,37.4554282126
22505,127.0032236261,37.5054364064
22506,127.0595497917,37.455326281
22507,127.0361685642,37.47621622
22508,127.0064743162,37.4782806055
22509,126.989854782,37.4833878138
22510,127.0161409896,37.5012857723
22511,127.0142060247,37.5025241354
22512,127.061421935,37.4543079703
22513,127.0253409803,37.4917135401
22514,127.0343618441,37.4837734314
22515,127.0268099021,37.4692693783
22516,126.9967265422,37.4809786482
22517,126.9924466481,37.4818561289
22518,126.9984381123,37.4978969161
22519,127.0616074318,37.4544583591
22520,127.0068477606,37.5065337938
22521,127.0634204232,37.4543925202
22522,127.0063736135,37.477438978
22523,126.9896622906,37.4770782552
22524,126.9886313691,37.4828984023
22525,127.0169971,37.5009216068
22526,127.06428304,37.4545993094
22528,127.0378468657,37.4691332681
22529,127.0258844446,37.4706158388
22530,126.9942333499,37.4801576456
22531,126.9984335615,37.4991809877
22532,127.0265475067,37.4977272396
22533,127.0093836744,37.5061939043
22535,127.0030267509,37.4758189221
22536,126.9892395363,37.4762690241
22537,126.9874848398,37.4825486576
22538,127.0179934519,37.5005700292
22539,127.0101482277,37.5056333558
22540,127.01846691,37.4895945167
22541,127.0383773067,37.4729102646
22542,127.0280262634,37.4719967473
22543,126.9984708699,37.4999036726
22544,127.0000689924,37.5005416631
22546,127.0116067597,37.5018431861
22547,127.0559153448,37.4525584728
22548,127.0010130728,37.4765668747
22549,126.9869170389,37.4834866466
22550,127.0187319391,37.500285166
22551,127.0080753177,37.5093091088
22552,127.0163712913,37.4889577449
22553,127.0376175038,37.4773511613
22554,127.0229572589,37.4997374512
22555,127.0120114008,37.5001445674
22556,127.0457968477,37.4718794592
22557,126.9996192259,37.478621176
22558,126.986197654,37.4846706169
22559,127.0204175134,37.4974383029
22560,127.009503154,37.5118203712
22561,127.0130611243,37.4879588324
22562,126.9922195824,37.4797997912
22563,127.0038442922,37.4994674862
22565,127.0124973884,37.4980458485
22566,126.9980947232,37.4809786782
22567,127.0117464839,37.5129294245
22568,127.0093735799,37.4887818908
22570,126.9891702182,37.4786803776
22571,127.0044198835,37.4979220747
22572,127.0207027838,37.5041168276
22573,127.0557007681,37.4523881293
22574,126.9973009069,37.4822348038
22575,126.9929346869,37.474535574
22576,126.9828785969,37.4855775952
22577,127.0194823076,37.5152766698
22578,127.0178610169,37.4953796962
22579,127.0081468857,37.4912987658
22581,127.0087096724,37.478170527
22582,126.9881108486,37.4781116779
22583,127.0216821231,37.5019661186
22584,127.0419262722,37.4809910796
22585,127.037054348,37.4771882391
22586,126.9949735878,37.4858436536
22587,127.0219091099,37.5093193564
22589,127.0131164294,37.5132167314
22590,127.007322638,37.4930037083
22591,127.0557293417,37.4489908281
22592,127.0135449202,37.480583233
22593,126.9868536435,37.4774465285
22594,127.0068991175,37.5114970568
22595,127.0064912987,37.4916070459
22596,127.0223727548,37.5005035006
22597,127.0408401078,37.4797686597
22598,127.0560119044,37.4487554628
22599,126.9943312166,37.4868492575
22601,127.03021,37.472187
22602,127.0300031073,37.4705887328
22604,127.0225637854,37.4625290775
22605,127.014646275,37.457567017
22607,127.0253607989,37.4600108131
22609,127.0583095535,37.4512433803
22613,127.0151305788,37.4563449238
22614,127.0594734636,37.453573958
22615,127.019212901,37.4562299479
22616,127.0229572647,37.4579545688
22631,127.0234455451,37.5059783892
22636,127.0391733269,37.4687180534
22654,127.0288750119,37.4946530306
22655,127.0240810088,37.4595010532
22656,127.0227161524,37.4579865593
22657,127.0173599771,37.4561419958
22667,127.0246,37.464327
22684,127.0367552539,37.4621155116
22694,127.0145663212,37.4940798561
22711,127.0143808403,37.4940321203
22719,127.0016875002,37.5011553019
22742,127.0059940336,37.4956827639
22743,127.0420565333,37.4834141055
22750,127.0392362425,37.4701255621
22759,127.0178114323,37.4818370058
22762,126.9834607234,37.4968964454
22763,126.982077334,37.4788660436
22765,126.9859877808,37.4761920892
22766,127.0009712406,37.4767398875
22769,126.9852744312,37.4757117127
22770,127.0328684138,37.4664257553
22774,127.0237189452,37.4659306678
22776,126.9831179759,37.4770820069
22777,127.0303206264,37.4703613333
22779,127.024156,37.460467
22785,127.0153740036,37.4564279225
22793,127.0039283325,37.5060680574
22801,127.0361313856,37.4623995531
22802,126.9932439729,37.4801666043
22807,127.0049501012,37.5118170453
22808,126.9964065362,37.4811876954
22809,127.0054038744,37.4827140991
22810,127.00543782,37.4830303855
22812,127.0111869156,37.4851556879
22813,127.0145108302,37.4878433219
22816,127.0143055588,37.4847444476
22817,127.0198045684,37.5104503209
22818,127.0200501302,37.5108143243
22819,126.9895569748,37.4782532882
22822,127.0187306387,37.5177142673
22823,127.0117502773,37.5010465973
22824,127.0128918075,37.496331007
22825,127.0157243897,37.494083312
22826,127.020370613,37.4954856204
22827,127.0197746625,37.495707393
22828,127.0131870105,37.4964598321
22829,127.012098701,37.5014574649
22832,127.0045403744,37.4892597607
22835,127.0320262679,37.4745701928
22836,126.9950526054,37.4879432308
22838,127.0252377566,37.5022998634
22840,127.0114648241,37.5130042435
22841,127.0454401748,37.4765950873
22842,127.0216889654,37.4826059016
22843,127.0030405163,37.5085902668
22844,127.0040324571,37.4862032326
22845,127.0248050278,37.4954027722
22847,127.0306513806,37.471705038
22848,126.9968449505,37.4885452301
22849,126.982757404,37.4765962586
22850,127.0264125041,37.4997574546
22852,127.0092995579,37.5119708712
22854,127.0305443725,37.4837943042
22855,127.0032971651,37.5058391969
22856,127.0041758943,37.4830538656
22858,127.0321148241,37.4701430308
22859,127.0277539843,37.4969745413
22860,127.0077891193,37.5091541386
22861,126.9962563718,37.4993800825
22862,127.0456985516,37.471986729
22863,127.0324034746,37.4840614372
22864,126.9998269439,37.5046903379
22865,127.001793367,37.482328536
22866,127.0226916384,37.4965521036
22867,127.0343725873,37.4677292302
22868,126.9985479861,37.489198564
22869,127.0293529946,37.4936247537
22870,127.0068260214,37.4913844544
22871,127.0422086895,37.4704687607
22872,126.9970535549,37.5038531775
22873,126.9979873131,37.4806398607
22874,127.0276674995,37.4894034885
22875,127.0196887018,37.4956749677
22876,127.0341239158,37.4653404656
22877,126.9970371859,37.4887416758
22878,127.0306501862,37.4909256183
22879,127.0077861115,37.4910843274
22880,127.0415088094,37.4724090919
22881,127.0219808115,37.4829879163
22882,126.9951138327,37.502810538
22883,126.9991553697,37.478885422
22884,127.0265293897,37.4880755217
22885,127.0264405862,37.4992095778
22887,127.030304584,37.4892316317
22888,127.0090026212,37.4884376978
22889,127.0433501089,37.4735942872
22890,127.0169521013,37.4819795068
22891,127.0002804062,37.4771246635
22892,127.0238377395,37.4872479803
22893,127.036183371,37.4623679984
22894,127.0101625566,37.4861722268
22895,127.0140414058,37.4811103218
22897,127.0137373697,37.494171868
22899,127.0106964976,37.4796463752
22900,126.9929415173,37.4740399658
22901,127.0179151927,37.4854513228
22904,127.0073810943,37.4779435387
22906,126.9873511797,37.497333961
22907,126.9922654218,37.4738714165
22908,127.0143960237,37.4847552499
22910,127.0196816512,37.4903557536
22911,127.0376108313,37.4694355597
22912,127.0068689162,37.4781724505
22913,126.9883726975,37.49573641
22914,126.9969891779,37.4733318684
22915,127.0167190444,37.4915717993
22916,127.0058932787,37.4800107592
22920,127.0394643451,37.4782102141
22922,127.0047484587,37.4893768961
22923,127.0050035302,37.4818562644
22924,126.9890268906,37.4922933558
22925,127.0410922289,37.4797190114
22926,127.0542988114,37.453785819
22927,127.0544141464,37.4539178328
22928,126.9928643282,37.4891551044
22929,126.9873182177,37.4916137524
22930,127.0426750642,37.481430551
22931,126.9921144436,37.490394075
22932,126.9872326483,37.4893925216
22933,127.0080547391,37.5072825331
22934,126.9913600147,37.4915969962
22935,127.0129084201,37.4877164521
22936,127.0281179589,37.4723103108
22937,126.9825627245,37.487212153
22938,127.0120492501,37.4822972976
22939,127.0588966736,37.4534259731
22940,127.0162208382,37.4887252807
22942,126.9863780826,37.4936339225
22945,127.0192223339,37.4896367481
22946,127.0267443044,37.4691973046
22947,126.9858858024,37.4953901154
22949,127.0279736684,37.4673857939
22950,126.9853504863,37.4973301255
22955,127.0246624714,37.4642659949
22956,126.998274091,37.4991467436
22958,127.022093403,37.4621380854
22959,126.9982345347,37.4979248474
22961,127.0289838941,37.4866818374
22962,127.017847831,37.4589669003
22963,126.9981271322,37.4962866403
22966,126.9974474717,37.4949403792
22968,126.9957646844,37.4940689638
22970,126.9935356582,37.4937462678
22972,126.9911415729,37.493124351
22973,127.050507915,37.4717234502
22975,126.9849181821,37.4874341489
22976,126.9873114566,37.4914704762
22977,126.996654439,37.5004271757
22979,126.9871713824,37.4773339251
22980,127.030601072,37.4841889736
22981,126.9964879477,37.4812111266
22982,127.0197758876,37.4960642297
22983,127.0060866692,37.4944221155
22984,127.0002023829,37.4745006419
22985,127.0481441804,37.4739943247
22986,127.0268380817,37.4911635361
22987,127.0043330792,37.4832169599
22989,126.9819882566,37.4778342637
22990,127.0018492992,37.5036468474
22991,127.0253013162,37.4914675473
22992,127.0041602025,37.4855580371
22993,127.0041236994,37.5003496563
22994,127.01282537,37.4980214836
22995,127.0211710226,37.4904140679
22996,127.0212520901,37.493151607
23101,127.0204991277,37.5229277357
23102,127.0210219949,37.5235638197
23103,127.0252663803,37.5253868122
23104,127.0244392928,37.5252779533
23105,127.0282580859,37.5261538704
23106,127.028118907,37.5230982773
23107,127.0258423035,37.5189474323
23108,127.0221753116,37.5174397364
23109,127.019435,37.517422
23110,127.0200705571,37.5152837801
23111,127.0218266895,37.5167928115
23112,127.0260152561,37.5185545148
23113,127.0284882026,37.5183863397
23114,127.0301678528,37.5147842255
23115,127.0296697218,37.5138084599
23116,127.0234688746,37.5118508617
23117,127.0224777731,37.5112644378
23118,127.0301492658,37.5135731512
23119,127.0323028097,37.5102565309
23120,127.0316905107,37.5067856544
23121,127.0260920374,37.5051353042
23122,127.0241456343,37.5057773025
23123,127.0220463814,37.5102711129
23124,127.0308205822,37.5202978876
23125,127.0349369258,37.5215790063
23126,127.0381006504,37.5225557208
23127,127.040640587,37.5184656847
23128,127.0400469962,37.5169817759
23129,127.0360665964,37.5157593644
23130,127.0356282732,37.5170273453
23131,127.0351668548,37.5173266488
23132,127.0303750209,37.515158129
23133,127.0287812765,37.5185664886
23134,127.0364986185,37.5155204401
23135,127.0402617629,37.5166564058
23136,127.0426590953,37.5129970969
23137,127.0430069967,37.5101341734
23138,127.03975,37.509225
23139,127.0363314004,37.5112799124
23140,127.0356009719,37.5143285583
23141,127.0351526376,37.5135465374
23142,127.0360936724,37.5109078306
23143,127.0376591862,37.5085797976
23144,127.0350085415,37.5077795338
23145,127.0335055792,37.5084783232
23146,127.0321076269,37.5114460374
23147,127.0347813071,37.5153578591
23148,127.030580671,37.5284384777
23149,127.0311225746,37.5282986659
23150,127.1046744898,37.48455188
23151,127.030625028,37.5206998289
23152,127.0333295289,37.5221138227
23153,127.0332342816,37.5267319814
23154,127.0336815692,37.5300875448
23155,127.0347855249,37.5220070732
23156,127.0365866714,37.529043209
23157,127.0360581401,37.5287469102
23158,127.0395789565,37.5282700029
23159,127.0392574486,37.527929495
23160,127.0396100358,37.5249935982
23161,127.0377829678,37.5230081747
23162,127.0335300905,37.5228130189
23163,127.0335404098,37.5256460711
23164,127.0341408692,37.5299198087
23165,127.045122136,37.5268028293
23166,127.0494314367,37.5246709071
23167,127.0514609787,37.5244285458
23168,127.0560022536,37.5227837764
23169,127.0553581779,37.5223335305
23170,127.0562111719,37.5207652149
23171,127.0569049016,37.5210622455
23172,127.0565014019,37.5200739332
23173,127.0520898501,37.5192911033
23174,127.0496057212,37.5202290276
23175,127.0479813073,37.523386538
23176,127.0473570546,37.5184316444
23177,127.0428054051,37.5176296005
23178,127.0410138235,37.5183006545
23179,127.05115694,37.5248729196
23180,127.0446656641,37.5240501462
23181,127.0396345679,37.5243159636
23182,127.045085725,37.5264613268
