year,month,line,station,04-05 (on),04-05 (off),05-06 (on),05-06 (off),06-07 (on),06-07 (off),07-08 (on),07-08 (off),08-09 (on),08-09 (off),09-10 (on),09-10 (off),10-11 (on),10-11 (off),11-12 (on),11-12 (off),12-13 (on),12-13 (off),13-14 (on),13-14 (off),14-15 (on),14-15 (off),15-16 (on),15-16 (off),16-17 (on),16-17 (off),17-18 (on),17-18 (off),18-19 (on),18-19 (off),19-20 (on),19-20 (off),20-21 (on),20-21 (off),21-22 (on),21-22 (off),22-23 (on),22-23 (off),23-24 (on),23-24 (off),00-01 (on),00-01 (off),01-02 (on),01-02 (off),02-03 (on),02-03 (off),03-04 (on),03-04 (off),total(on),total(off)
2015,8,5호선,개화산,0,0,4030,290,9009,5020,23894,6914,20254,17227,11242,7543,8641,5291,8266,4846,8388,6598,8385,6194,7581,6252,7292,7412,8400,8197,11721,10083,16584,13900,8944,16480,5155,11239,4269,10618,4340,10538,1399,6708,206,2532,3,156,0,0,0,0,164038,180018
2015,8,일산선,대화,172,5,6938,1468,26353,6186,62181,13796,40184,22814,29167,18666,24982,16055,23377,17115,23623,18221,21885,18930,21053,17799,22785,20190,23967,17119,26855,22788,28150,25315,16664,29952,11946,23490,9878,20061,6911,16949,2870,14335,493,6239,0,943,0,0,0,0,348436,432277
2015,8,5호선,방화,3,0,4766,4,13098,3707,32540,5481,25648,13842,15607,8012,13068,6448,12242,6272,13119,7696,12196,7770,10383,9087,11467,10602,11412,12241,11852,13442,13663,20103,6934,23879,5159,16972,4403,15453,3437,15970,1843,11013,247,4066,0,409,0,0,0,0,212469,225099
2015,8,수인선,원인재,0,0,2498,575,5757,1832,12608,3395,11148,6110,7307,4064,5772,3743,5771,3964,6136,4814,5947,4892,5170,5044,5321,6077,5586,7080,6446,8738,6777,11501,5090,10655,4203,9083,3609,8583,2785,7876,1704,5128,207,1699,0,0,0,0,0,0,114853,111857
2015,8,일산선,주엽,123,14,5194,1509,15629,4845,24810,8021,23629,16865,20022,17820,19275,15376,18512,16156,18381,15393,17154,17777,16213,17251,17833,20687,17760,20170,18041,20520,17764,23289,11773,25681,9987,17951,10223,13975,7058,12773,2528,10148,354,3655,2,191,0,0,0,0,300067,294157
2015,8,일산선,마두,29,1,3539,1826,10730,5504,17418,8692,16623,20749,14633,16772,15259,13119,15820,15962,15030,14193,15025,17795,14661,17099,16503,16534,17780,15836,17808,15975,20945,17685,11586,19482,10570,13307,7215,10713,7288,9936,2089,7866,380,2602,0,3,0,0,0,0,261651,252917
2015,8,일산선,원흥,95,2,3188,279,8683,3995,21777,2925,23193,3488,12852,2330,9562,2775,7691,3202,7778,3985,7189,4542,5949,4991,5742,5957,6438,6984,8073,9212,6383,12421,3753,15516,2684,11404,2128,10707,1425,11063,661,7122,127,2394,2,78,0,0,0,0,125372,147293
2015,8,일산선,대곡,26,0,764,474,2130,1354,5033,1678,4593,2411,2894,1754,2068,1321,2028,1343,2031,1546,2125,1426,1902,1671,1920,1678,2099,2110,2736,2207,3589,3339,2417,2918,1599,1786,1233,1440,970,1398,466,1154,71,710,0,0,0,0,0,0,33718,44683
2015,8,일산선,백석,94,3,4249,2399,10842,9720,23434,12618,22805,27637,17516,16844,16161,15157,17300,13733,17869,15365,17901,16309,17221,16799,18910,16819,19326,18137,23440,20129,26454,22608,17869,26242,13966,17009,13546,14034,11194,13064,4172,9569,693,3229,0,1,0,0,0,0,307425,316883
2015,8,일산선,원당,231,17,8917,1349,22440,7770,49104,10808,50401,14020,29617,11495,23408,11077,20762,11800,20563,13190,19348,13125,17042,15484,15863,16559,15808,21379,18145,25388,18412,33763,12406,39132,8576,29609,6872,24061,5137,25778,1916,15977,248,4546,9,1,0,0,0,0,346328,367009
2015,8,6호선,동묘앞,53,0,3569,809,5093,3931,9337,9445,12435,25004,11406,20870,11319,15002,12970,15669,15951,15191,16459,16779,17989,16123,19179,15640,22228,14682,21718,14859,27130,16433,17825,14062,11929,9669,8911,8577,7282,8844,3390,8260,569,2476,0,59,0,0,0,0,252384,258704
2015,8,경원선,덕정,25,0,4288,1228,10329,4852,24713,8665,26105,16649,14264,9062,11969,6470,12381,5320,11735,7421,10496,6741,9572,7207,10080,7951,9781,13876,12058,15604,12779,16016,8215,16846,5134,14937,3801,13296,2586,8996,1529,11430,145,2210,0,0,0,0,0,0,194777,203975
2015,8,경원선,동두천 중앙,26,0,2265,97,6985,2583,12467,5816,12199,10532,9326,5687,6929,5297,7455,5305,7884,6015,7609,5499,6176,5383,6322,5760,6634,6628,7812,9538,9121,8854,4848,9419,3287,7755,2360,5247,1541,5486,609,4702,32,1562,0,0,0,0,0,0,117165,123876
2015,8,1호선,시청,67,4,2478,4495,3748,23847,7096,77061,8943,167819,11875,68750,14890,42647,21378,41982,24681,40692,30222,40602,37151,37886,43020,34380,50348,29787,66220,29685,129857,30213,77895,21415,63266,10627,64751,7726,45464,6260,15857,3574,1071,1082,1,14,0,0,0,0,720548,722227
2015,8,1호선,종각,103,13,4523,4742,5418,32102,9299,114494,14130,252507,17803,140716,25060,78742,37041,77677,48153,71958,63465,75911,71506,65422,81071,56230,90012,55687,114744,63860,217462,84031,138416,63398,111072,25251,126880,14523,114587,9717,54377,5698,4348,1486,0,1,0,0,0,0,1294166,1351382
2015,8,1호선,종로3가,104,9,5946,2446,5124,15173,8281,35230,13265,97747,17419,103463,30940,92449,47929,91509,60701,91288,73856,95232,79735,82945,86461,67554,98339,59197,104307,56066,123144,63930,104595,45799,73506,19087,80233,12548,70211,9670,29288,6557,2878,2980,0,34,0,0,0,0,1050913,1118173
2015,8,1호선,종로5가,38,2,2380,3347,3418,13769,5718,48749,10242,116085,14351,77658,23007,59604,33649,61920,43133,58274,53224,56148,59598,53940,64579,48417,64903,43434,76077,38399,111508,38293,78063,26621,47168,12210,38689,8318,29866,6590,11948,4081,739,1239,0,2,0,0,0,0,777100,774275
