"사용일자","호선명","역명","승차총승객수","하차총승객수","등록일자"
"20190330","7호선","숭실대입구(살피재)","13104","12002","20190402"
"20190330","7호선","남성","9591","8808","20190402"
"20190330","7호선","이수","14937","14602","20190402"
"20190330","7호선","내방","9494","9416","20190402"
"20190330","7호선","고속터미널","22161","18127","20190402"
"20190330","7호선","반포","5636","5133","20190402"
"20190330","7호선","논현","13218","14614","20190402"
"20190330","7호선","학동","12698","13269","20190402"
"20190330","7호선","강남구청","12328","13509","20190402"
"20190330","7호선","청담","13913","14911","20190402"
"20190330","7호선","뚝섬유원지","5905","5765","20190402"
"20190330","7호선","건대입구","16668","17732","20190402"
"20190330","7호선","어린이대공원(세종대)","13014","12442","20190402"
"20190330","7호선","군자(능동)","12348","9132","20190402"
"20190330","7호선","중곡","8006","7430","20190402"
"20190330","7호선","용마산","5501","4969","20190402"
"20190330","7호선","사가정","14024","13732","20190402"
"20190330","7호선","면목","13300","12671","20190402"
"20190330","7호선","상봉(시외버스터미널)","16139","15350","20190402"
"20190330","7호선","중화","9673","9280","20190402"
"20190330","7호선","먹골","10249","9948","20190402"
"20190330","7호선","태릉입구","7619","6636","20190402"
"20190330","7호선","공릉(서울과학기술대)","11184","10696","20190402"
"20190330","7호선","하계","16286","15599","20190402"
"20190330","7호선","중계","11810","10565","20190402"
"20190330","7호선","노원","19448","20501","20190402"
"20190330","7호선","마들","9599","9020","20190402"
"20190330","7호선","수락산","11960","11277","20190402"
"20190330","7호선","도봉산","6845","9078","20190402"
"20190330","7호선","장암","1610","965","20190402"
"20190330","6호선","봉화산(서울의료원)","7382","6884","20190402"
"20190330","6호선","화랑대(서울여대입구)","9272","7381","20190402"
"20190330","6호선","태릉입구","4731","5093","20190402"
"20190330","6호선","석계","10929","10717","20190402"
"20190330","6호선","돌곶이","6967","6430","20190402"
"20190330","6호선","상월곡(한국과학기술연구원)","4664","4058","20190402"
"20190330","6호선","월곡(동덕여대)","9562","9142","20190402"
"20190330","6호선","고려대(종암)","7891","7858","20190402"
"20190330","6호선","안암(고대병원앞)","13262","12335","20190402"
"20190330","6호선","보문","6305","5674","20190402"
"20190330","6호선","창신","2625","2287","20190402"
"20190330","6호선","동묘앞","9926","9043","20190402"
"20190330","6호선","신당","9042","7169","20190402"
"20190330","6호선","청구","2875","3097","20190402"
"20190330","6호선","약수","3069","2960","20190402"
"20190330","6호선","버티고개","1860","1857","20190402"
"20190330","6호선","한강진","10086","11549","20190402"
"20190330","6호선","이태원","19903","24941","20190402"
"20190330","6호선","녹사평(용산구청)","6724","7665","20190402"
"20190330","6호선","삼각지","6893","5220","20190402"
"20190330","6호선","효창공원앞","5782","5266","20190402"
"20190330","6호선","공덕","12506","12138","20190402"
"20190330","6호선","대흥(서강대앞)","7249","7067","20190402"
"20190330","6호선","광흥창(서강)","6641","6306","20190402"
"20190330","6호선","상수","10748","12692","20190402"
"20190330","6호선","합정","15709","13811","20190402"
"20190330","6호선","망원","13172","14161","20190402"
"20190330","6호선","마포구청","11772","10089","20190402"
"20190330","6호선","월드컵경기장(성산)","9229","9769","20190402"
"20190330","6호선","디지털미디어시티","8623","9027","20190402"
"20190330","6호선","증산(명지대앞)","8865","8429","20190402"
"20190330","6호선","새절(신사)","10917","10356","20190402"
"20190330","6호선","구산","6414","4852","20190402"
"20190330","6호선","독바위","2436","2678","20190402"
"20190330","6호선","불광","5440","4721","20190402"
"20190330","6호선","역촌","3346","3732","20190402"
"20190330","6호선","응암","14926","14726","20190402"
"20190330","5호선","마천","4542","4596","20190402"
"20190330","5호선","거여","5930","5579","20190402"
"20190330","5호선","개롱","5805","5932","20190402"
"20190330","5호선","오금","3111","2900","20190402"
"20190330","5호선","방이","6306","6208","20190402"
"20190330","5호선","올림픽공원(한국체대)","4262","4018","20190402"
"20190330","5호선","둔촌동","7414","7397","20190402"
"20190330","5호선","상일동","9464","8381","20190402"
"20190330","5호선","고덕","7342","6897","20190402"
"20190330","5호선","명일","6274","6446","20190402"
"20190330","5호선","굽은다리(강동구민회관앞)","8489","7901","20190402"
"20190330","5호선","길동","6094","6271","20190402"
"20190330","5호선","강동","17057","14970","20190402"
"20190330","5호선","천호(풍납토성)","20084","20145","20190402"
"20190330","5호선","광나루(장신대)","12185","11146","20190402"
"20190330","5호선","아차산(어린이대공원후문)","12780","12210","20190402"
"20190330","5호선","군자(능동)","9413","10619","20190402"
"20190330","5호선","장한평","13698","13653","20190402"
"20190330","5호선","답십리","12831","11921","20190402"
"20190330","5호선","마장","5081","4831","20190402"
"20190330","5호선","왕십리(성동구청)","4469","5446","20190402"
"20190330","5호선","행당","7237","6600","20190402"
"20190330","5호선","신금호","4900","4887","20190402"
"20190330","5호선","청구","3176","2924","20190402"
"20190330","5호선","동대문역사문화공원","1430","1806","20190402"
"20190330","5호선","을지로4가","3632","4472","20190402"
"20190330","5호선","종로3가","17279","16596","20190402"
"20190330","5호선","광화문(세종문화회관)","23922","23988","20190402"
"20190330","5호선","서대문","9770","9407","20190402"
"20190330","5호선","충정로(경기대입구)","2357","2177","20190402"
"20190330","5호선","애오개","4812","4784","20190402"
"20190330","5호선","공덕","8808","9272","20190402"
"20190330","5호선","마포","9172","9183","20190402"
"20190330","5호선","여의나루","6156","6194","20190402"
"20190330","5호선","여의도","11152","12402","20190402"
"20190330","5호선","신길","2369","2587","20190402"
"20190330","5호선","영등포시장","9649","10518","20190402"
"20190330","5호선","영등포구청","2065","2090","20190402"
"20190330","5호선","양평","4145","3901","20190402"
"20190330","5호선","오목교(목동운동장앞)","21004","22198","20190402"
"20190330","5호선","목동","14626","14556","20190402"
"20190330","5호선","신정(은행정)","10679","9151","20190402"
"20190330","5호선","까치산","25473","24221","20190402"
"20190330","5호선","화곡","25242","22989","20190402"
"20190330","5호선","우장산","12499","12401","20190402"
"20190330","5호선","발산","16173","16765","20190402"
"20190330","5호선","마곡","4373","4038","20190402"
"20190330","5호선","송정","8084","7865","20190402"
"20190330","5호선","김포공항","8405","7670","20190402"
"20190330","5호선","개화산","4684","4449","20190402"
"20190330","5호선","방화","5848","5580","20190402"
"20190330","4호선","남태령","1609","1062","20190402"
"20190330","4호선","사당","28250","24716","20190402"
"20190330","4호선","총신대입구(이수)","18877","20012","20190402"
"20190330","4호선","동작(현충원)","1798","1867","20190402"
"20190330","4호선","이촌(국립중앙박물관)","8051","8550","20190402"
"20190330","4호선","신용산","11868","12463","20190402"
"20190330","4호선","삼각지","3447","4751","20190402"
"20190330","4호선","숙대입구(갈월)","12596","11912","20190402"
"20190330","4호선","서울역","9635","22721","20190402"
"20190330","4호선","회현(남대문시장)","30451","30618","20190402"
"20190330","4호선","명동","39312","43759","20190402"
"20190330","4호선","충무로","23392","23341","20190402"
"20190330","4호선","동대문역사문화공원","21471","17674","20190402"
"20190330","4호선","동대문","23722","22350","20190402"
"20190330","4호선","혜화","41313","42862","20190402"
"20190330","4호선","한성대입구(삼선교)","13739","13587","20190402"
"20190330","4호선","성신여대입구(돈암)","22532","21339","20190402"
"20190330","4호선","길음","19331","18430","20190402"
"20190330","4호선","미아사거리","28026","27100","20190402"
"20190330","4호선","미아(서울사이버대학)","15027","13857","20190402"
"20190330","4호선","수유(강북구청)","33363","33453","20190402"
"20190330","4호선","쌍문","27620","24134","20190402"
"20190330","4호선","창동","24666","25688","20190402"
"20190330","4호선","노원","20410","22646","20190402"
"20190330","4호선","상계","17411","16071","20190402"
"20190330","4호선","당고개","11194","10686","20190402"
"20190330","3호선","오금","5033","4686","20190402"
"20190330","3호선","경찰병원","5171","4890","20190402"
"20190330","3호선","가락시장","8073","7677","20190402"
"20190330","3호선","수서","16181","15655","20190402"
"20190330","3호선","일원","5998","6194","20190402"
"20190330","3호선","대청","7426","6711","20190402"
"20190330","3호선","학여울","5160","5303","20190402"
"20190330","3호선","대치","12465","11289","20190402"
"20190330","3호선","도곡","4475","4463","20190402"
"20190330","3호선","매봉","7294","7010","20190402"
"20190330","3호선","양재(서초구청)","30128","31914","20190402"
"20190330","3호선","남부터미널(예술의전당)","33691","33631","20190402"
"20190330","3호선","교대(법원.검찰청)","9027","5571","20190402"
"20190330","3호선","고속터미널","78586","75941","20190402"
"20190330","3호선","잠원","4944","4692","20190402"
"20190330","3호선","신사","32322","34212","20190402"
"20190330","3호선","압구정","31193","32876","20190402"
"20190330","3호선","옥수","8274","8539","20190402"
"20190330","3호선","금호","7305","6448","20190402"
"20190330","3호선","약수","11814","11102","20190402"
"20190330","3호선","동대입구","10912","12211","20190402"
"20190330","3호선","충무로","5","0","20190402"
"20190330","3호선","을지로3가","7142","7438","20190402"
"20190330","3호선","종로3가","9056","12953","20190402"
"20190330","3호선","안국","20809","21928","20190402"
"20190330","3호선","경복궁(정부서울청사)","19519","19696","20190402"
"20190330","3호선","독립문","7869","8393","20190402"
"20190330","3호선","무악재","3276","3434","20190402"
"20190330","3호선","홍제","16951","15899","20190402"
"20190330","3호선","녹번","11553","9962","20190402"
"20190330","3호선","불광","16493","18559","20190402"
"20190330","3호선","연신내","37141","35015","20190402"
"20190330","3호선","구파발","18151","17685","20190402"
"20190330","3호선","지축","964","1092","20190402"
"20190330","2호선","용두(동대문구청)","2332","2228","20190402"
"20190330","2호선","신정네거리","8289","8319","20190402"
"20190330","2호선","양천구청","5382","5512","20190402"
"20190330","2호선","도림천","830","851","20190402"
"20190330","2호선","신설동","5004","4279","20190402"
"20190330","2호선","신답","1272","1410","20190402"
"20190330","2호선","용답","2331","2241","20190402"
"20190330","2호선","충정로(경기대입구)","8287","8660","20190402"
"20190330","2호선","아현","9175","8729","20190402"
"20190330","2호선","이대","20002","20654","20190402"
"20190330","2호선","신촌","51594","51874","20190402"
"20190330","2호선","홍대입구","95896","105594","20190402"
"20190330","2호선","합정","33021","37115","20190402"
"20190330","2호선","당산","17738","19128","20190402"
"20190330","2호선","영등포구청","14007","14250","20190402"
"20190330","2호선","문래","13575","13756","20190402"
"20190330","2호선","신도림","59698","60471","20190402"
"20190330","2호선","대림(구로구청)","24489","26593","20190402"
"20190330","2호선","구로디지털단지","45880","45734","20190402"
"20190330","2호선","신대방","24398","23415","20190402"
"20190330","2호선","신림","64774","63053","20190402"
"20190330","2호선","봉천","21331","19647","20190402"
"20190330","2호선","서울대입구(관악구청)","48233","45807","20190402"
"20190330","2호선","낙성대","26923","24642","20190402"
"20190330","2호선","사당","40491","45693","20190402"
"20190330","2호선","방배","14523","14622","20190402"
"20190330","2호선","서초","17165","15849","20190402"
"20190330","2호선","교대(법원.검찰청)","24460","27694","20190402"
"20190330","2호선","강남","91973","95586","20190402"
"20190330","2호선","역삼","28338","31540","20190402"
"20190330","2호선","선릉","32352","28956","20190402"
"20190330","2호선","삼성(무역센터)","43399","43823","20190402"
"20190330","2호선","종합운동장","16908","18315","20190402"
"20190330","2호선","잠실새내","24021","25715","20190402"
"20190330","2호선","잠실(송파구청)","88531","83037","20190402"
"20190330","2호선","잠실나루","12067","12019","20190402"
"20190330","2호선","강변(동서울터미널)","46467","46365","20190402"
"20190330","2호선","구의(광진구청)","19439","18628","20190402"
"20190330","2호선","건대입구","46427","52106","20190402"
"20190330","2호선","성수","17918","19622","20190402"
"20190330","2호선","뚝섬","12485","12352","20190402"
"20190330","2호선","한양대","7259","7807","20190402"
"20190330","2호선","왕십리(성동구청)","19281","16508","20190402"
"20190330","2호선","상왕십리","11615","10723","20190402"
"20190330","2호선","신당","13528","14335","20190402"
"20190330","2호선","동대문역사문화공원","18594","20033","20190402"
"20190330","2호선","을지로4가","9973","10082","20190402"
"20190330","2호선","을지로3가","13888","13632","20190402"
"20190330","2호선","을지로입구","39905","38104","20190402"
"20190330","2호선","시청","15572","13158","20190402"
"20190330","1호선","동묘앞","11765","12417","20190402"
"20190330","1호선","청량리(서울시립대입구)","24998","26290","20190402"
"20190330","1호선","제기동","18997","19228","20190402"
"20190330","1호선","신설동","12879","12695","20190402"
"20190330","1호선","동대문","15181","17071","20190402"
"20190330","1호선","종로5가","28458","27893","20190402"
"20190330","1호선","종로3가","33405","33630","20190402"
"20190330","1호선","종각","33016","31338","20190402"
"20190330","1호선","시청","19740","19847","20190402"
"20190330","1호선","서울역","53240","51613","20190402"
"20190329","중앙선","지평","73","88","20190401"
"20190329","중앙선","용문","2202","2606","20190401"
"20190329","중앙선","원덕","459","466","20190401"
"20190329","중앙선","양평","3644","4090","20190401"
"20190329","중앙선","오빈","362","335","20190401"
"20190329","중앙선","아신","905","769","20190401"
"20190329","중앙선","국수","1070","993","20190401"
"20190329","중앙선","신원","292","238","20190401"
"20190329","중앙선","양수","2266","2296","20190401"
"20190329","중앙선","운길산","968","907","20190401"
"20190329","중앙선","팔당","900","954","20190401"
"20190329","중앙선","도심","3232","2607","20190401"
"20190329","중앙선","덕소","7381","7324","20190401"
"20190329","중앙선","양정","1050","902","20190401"
"20190329","중앙선","도농","11299","9893","20190401"
"20190329","중앙선","구리","17083","17736","20190401"
"20190329","중앙선","양원","2302","2284","20190401"
"20190329","중앙선","망우","9935","9529","20190401"
"20190329","중앙선","상봉(시외버스터미널)","7183","6897","20190401"
"20190329","중앙선","중랑","6833","6431","20190401"
"20190329","중앙선","회기","36707","33963","20190401"
"20190329","장항선","신창(순천향대)","4131","1944","20190401"
"20190329","장항선","온양온천","6752","7103","20190401"
"20190329","장항선","배방","1349","1232","20190401"
"20190329","장항선","아산","4277","4043","20190401"
"20190329","장항선","쌍용(나사렛대)","3496","2970","20190401"
"20190329","장항선","봉명","1720","1649","20190401"
"20190329","일산선","대화","20244","15866","20190401"
"20190329","일산선","주엽","11873","12624","20190401"
"20190329","일산선","정발산","9913","10875","20190401"
"20190329","일산선","마두","10045","10651","20190401"
"20190329","일산선","백석","13852","13649","20190401"
"20190329","일산선","대곡","2183","1585","20190401"
"20190329","일산선","화정","22813","23791","20190401"
"20190329","일산선","원당","14289","13491","20190401"
"20190329","일산선","삼송","20073","18662","20190401"
"20190329","일산선","원흥","10569","9451","20190401"
"20190329","우이신설선","신설동","2413","2518","20190401"
"20190329","우이신설선","보문","1998","1999","20190401"
"20190329","우이신설선","성신여대입구(돈암)","4562","4990","20190401"
"20190329","우이신설선","정릉","5253","4652","20190401"
"20190329","우이신설선","북한산보국문","7726","6646","20190401"
"20190329","우이신설선","솔샘","6717","6088","20190401"
"20190329","우이신설선","삼양사거리","2744","2785","20190401"
"20190329","우이신설선","삼양","2374","2617","20190401"
"20190329","우이신설선","화계","3797","3517","20190401"
"20190329","우이신설선","가오리","4923","4523","20190401"
"20190329","우이신설선","4.19민주묘지","4199","3986","20190401"
"20190329","우이신설선","솔밭공원","2744","2667","20190401"
"20190329","우이신설선","북한산우이","3095","3842","20190401"
"20190329","안산선","수리산","5385","4009","20190401"
"20190329","안산선","오이도","12441","12432","20190401"
"20190329","안산선","정왕","11853","11157","20190401"
"20190329","안산선","신길온천","2133","1856","20190401"
"20190329","안산선","안산","16109","14664","20190401"
"20190329","안산선","초지","4956","5593","20190401"
"20190329","안산선","고잔","10240","9883","20190401"
"20190329","안산선","중앙","21725","23972","20190401"
"20190329","안산선","한대앞","11614","10835","20190401"
"20190329","안산선","상록수","26299","25111","20190401"
"20190329","안산선","반월","5740","5257","20190401"
"20190329","안산선","대야미","5643","4773","20190401"
"20190329","안산선","산본","21974","23773","20190401"
"20190329","수인선","인천","1250","2097","20190401"
"20190329","수인선","신포","2430","2450","20190401"
"20190329","수인선","숭의","4621","4230","20190401"
"20190329","수인선","인하대","8441","7577","20190401"
"20190329","수인선","송도","3561","3342","20190401"
"20190329","수인선","연수","6397","6417","20190401"
"20190329","수인선","원인재","5350","5612","20190401"
"20190329","수인선","남동인더스파크","2505","2810","20190401"
"20190329","수인선","호구포","4427","4343","20190401"
"20190329","수인선","인천논현","7410","7815","20190401"
"20190329","수인선","소래포구","5658","5322","20190401"
"20190329","수인선","월곶","2929","2679","20190401"
"20190329","수인선","달월","83","55","20190401"
"20190329","분당선","매교","3194","3291","20190401"
"20190329","분당선","수원시청","14071","17555","20190401"
"20190329","분당선","매탄권선","6017","5478","20190401"
"20190329","분당선","망포","18347","16112","20190401"
"20190329","분당선","영통","12805","12691","20190401"
"20190329","분당선","청명","5811","5061","20190401"
"20190329","분당선","상갈","7218","6634","20190401"
"20190329","분당선","기흥","13307","12537","20190401"
"20190329","분당선","신갈","5908","5781","20190401"
"20190329","분당선","구성","6279","6128","20190401"
"20190329","분당선","죽전","20488","21672","20190401"
"20190329","분당선","보정","3559","2978","20190401"
"20190329","분당선","이매","7515","6980","20190401"
"20190329","분당선","오리","16094","13451","20190401"
"20190329","분당선","미금","21196","22800","20190401"
"20190329","분당선","정자","20910","22427","20190401"
"20190329","분당선","수내","17052","16984","20190401"
"20190329","분당선","서현","34326","35435","20190401"
"20190329","분당선","야탑","36167","37946","20190401"
"20190329","분당선","모란","35494","36966","20190401"
"20190329","분당선","태평","16976","16369","20190401"
"20190329","분당선","가천대","13904","14691","20190401"
"20190329","분당선","선정릉","9544","10626","20190401"
"20190329","분당선","강남구청","12002","13610","20190401"
"20190329","분당선","압구정로데오","19601","22959","20190401"
"20190329","분당선","서울숲","9921","9686","20190401"
"20190329","분당선","수원","11509","7702","20190401"
"20190329","분당선","복정","1","0","20190401"
"20190329","분당선","수서","18540","18791","20190401"
"20190329","분당선","대모산입구","4105","3850","20190401"
"20190329","분당선","개포동","4024","4120","20190401"
"20190329","분당선","구룡","2339","2109","20190401"
"20190329","분당선","도곡","8444","8487","20190401"
"20190329","분당선","한티","17297","18470","20190401"
"20190329","분당선","선릉","13291","23021","20190401"
"20190329","과천선","범계","35352","35748","20190401"
"20190329","과천선","평촌","21543","21142","20190401"
"20190329","과천선","인덕원","32450","32268","20190401"
"20190329","과천선","정부과천청사","14164","13685","20190401"
"20190329","과천선","과천","6500","5550","20190401"
"20190329","과천선","대공원","4532","4548","20190401"
"20190329","과천선","경마공원","8526","8746","20190401"
"20190329","과천선","선바위","12110","9594","20190401"
"20190329","공항철도 1호선","영종","2816","2970","20190401"
"20190329","공항철도 1호선","인천공항2터미널","6360","4910","20190401"
"20190329","공항철도 1호선","인천공항1터미널","18959","17412","20190401"
"20190329","공항철도 1호선","공항화물청사","2844","3261","20190401"
"20190329","공항철도 1호선","운서","7627","7924","20190401"
"20190329","공항철도 1호선","청라국제도시","7735","7327","20190401"
"20190329","공항철도 1호선","검암","9830","9412","20190401"
"20190329","공항철도 1호선","계양","13215","12166","20190401"
"20190329","공항철도 1호선","김포공항","11760","7855","20190401"
"20190329","공항철도 1호선","마곡나루","7125","5796","20190401"
"20190329","공항철도 1호선","디지털미디어시티","15668","13634","20190401"
"20190329","공항철도 1호선","홍대입구","13367","14217","20190401"
"20190329","공항철도 1호선","공덕","2794","3724","20190401"
"20190329","공항철도 1호선","서울역","16259","14004","20190401"
"20190329","경춘선","춘천","2870","1842","20190401"
"20190329","경춘선","남춘천","4627","3243","20190401"
"20190329","경춘선","김유정","429","468","20190401"
"20190329","경춘선","강촌","599","1045","20190401"
"20190329","경춘선","백양리","77","229","20190401"
"20190329","경춘선","굴봉산","175","194","20190401"
"20190329","경춘선","가평","2174","2686","20190401"
"20190329","경춘선","상천","376","548","20190401"
"20190329","경춘선","청평","2106","3555","20190401"
"20190329","경춘선","대성리","1046","5901","20190401"
"20190329","경춘선","마석","4715","4787","20190401"
"20190329","경춘선","천마산","1909","1795","20190401"
"20190329","경춘선","평내호평","7086","7124","20190401"
"20190329","경춘선","금곡","1922","1892","20190401"
"20190329","경춘선","사릉","4297","4260","20190401"
"20190329","경춘선","퇴계원","4311","4006","20190401"
"20190329","경춘선","별내","3081","2904","20190401"
"20190329","경춘선","갈매","3409","2920","20190401"
"20190329","경춘선","신내","1095","1216","20190401"
"20190329","경인선","도화","5076","4493","20190401"
"20190329","경인선","중동","11916","11026","20190401"
"20190329","경인선","온수(성공회대입구)","8948","8792","20190401"
"20190329","경인선","도원","5024","5126","20190401"
"20190329","경인선","간석","7862","7590","20190401"
"20190329","경인선","부개","11584","10729","20190401"
"20190329","경인선","소사","13267","12434","20190401"
"20190329","경인선","구일","11620","12033","20190401"
"20190329","경인선","인천","4596","3701","20190401"
"20190329","경인선","동인천","20125","19015","20190401"
"20190329","경인선","제물포","14494","13266","20190401"
"20190329","경인선","주안","28390","25839","20190401"
"20190329","경인선","동암","20939","21415","20190401"
"20190329","경인선","백운","10402","9996","20190401"
"20190329","경인선","부평","41973","47832","20190401"
"20190329","경인선","송내","39459","38667","20190401"
"20190329","경인선","부천","45707","47168","20190401"
"20190329","경인선","역곡","38510","36829","20190401"
"20190329","경인선","오류동","14286","13134","20190401"
"20190329","경인선","개봉","28446","27947","20190401"
"20190329","경의선","김포공항","2","0","20190401"
"20190329","경의선","문산","7403","7507","20190401"
"20190329","경의선","파주","2381","1257","20190401"
"20190329","경의선","월롱","3888","2860","20190401"
"20190329","경의선","금촌","8419","8220","20190401"
"20190329","경의선","금릉","5984","6228","20190401"
"20190329","경의선","운정","7171","6869","20190401"
"20190329","경의선","야당","6243","5947","20190401"
"20190329","경의선","탄현","9496","9287","20190401"
"20190329","경의선","일산","11386","11192","20190401"
"20190329","경의선","풍산","6469","6075","20190401"
"20190329","경의선","백마","8442","7768","20190401"
"20190329","경의선","곡산","698","659","20190401"
"20190329","경의선","능곡","4404","4176","20190401"
"20190329","경의선","행신","9787","9481","20190401"
"20190329","경의선","강매","3505","2912","20190401"
"20190329","경의선","화전","3381","3015","20190401"
"20190329","경의선","수색","2850","2879","20190401"
"20190329","경의선","디지털미디어시티","2586","2420","20190401"
"20190329","경의선","가좌","6593","5962","20190401"
"20190329","경의선","홍대입구","2569","2927","20190401"
"20190329","경의선","서강대","2984","2826","20190401"
"20190329","경의선","공덕","4341","3773","20190401"
"20190329","경의선","효창공원앞","3371","3578","20190401"
"20190329","경의선","신촌","1288","1808","20190401"
"20190329","경의선","서울역","5025","6687","20190401"
"20190329","경원선","소요산","4222","3611","20190401"
"20190329","경원선","동두천","3182","3581","20190401"
"20190329","경원선","보산","2234","1862","20190401"
"20190329","경원선","동두천중앙","4303","4250","20190401"
"20190329","경원선","지행","8872","8721","20190401"
"20190329","경원선","덕정","8592","7857","20190401"
"20190329","경원선","덕계","2588","2380","20190401"
"20190329","경원선","양주","10838","9607","20190401"
"20190329","경원선","녹양","6032","5532","20190401"
"20190329","경원선","가능","8489","8055","20190401"
"20190329","경원선","의정부","23988","26105","20190401"
"20190329","경원선","회룡","15718","15174","20190401"
"20190329","경원선","망월사","10877","10692","20190401"
"20190329","경원선","도봉산","9973","6224","20190401"
"20190329","경원선","도봉","7422","7133","20190401"
"20190329","경원선","방학","12051","11776","20190401"
"20190329","경원선","녹천","6083","4952","20190401"
"20190329","경원선","월계","8851","7994","20190401"
"20190329","경원선","광운대","12569","11510","20190401"
"20190329","경원선","석계","11940","13050","20190401"
"20190329","경원선","신이문","11104","9759","20190401"
"20190329","경원선","외대앞","13870","12761","20190401"
"20190329","경원선","청량리(서울시립대입구)","20526","21970","20190401"
"20190329","경원선","왕십리(성동구청)","20896","21746","20190401"
"20190329","경원선","응봉","3156","3280","20190401"
"20190329","경원선","옥수","58","20","20190401"
"20190329","경원선","한남","5374","5249","20190401"
"20190329","경원선","서빙고","2241","2146","20190401"
"20190329","경원선","이촌(국립중앙박물관)","5095","3837","20190401"
"20190329","경부선","광명","3776","3079","20190401"
"20190329","경부선","서동탄","2193","1901","20190401"
"20190329","경부선","당정","9311","8828","20190401"
"20190329","경부선","천안","9372","8202","20190401"
"20190329","경부선","두정","8675","8076","20190401"
"20190329","경부선","직산","1149","1127","20190401"
"20190329","경부선","성환","5756","4822","20190401"
"20190329","경부선","평택","17107","15795","20190401"
"20190329","경부선","지제","3356","2996","20190401"
"20190329","경부선","서정리","6278","5680","20190401"
"20190329","경부선","송탄","5927","5597","20190401"
"20190329","경부선","진위","2304","1840","20190401"
"20190329","경부선","오산","12393","11611","20190401"
"20190329","경부선","오산대","4548","4261","20190401"
"20190329","경부선","세마","3569","3134","20190401"
"20190329","경부선","병점","20142","19772","20190401"
"20190329","경부선","세류","4781","4188","20190401"
"20190329","경부선","독산","20047","21120","20190401"
"20190329","경부선","수원","53200","57692","20190401"
"20190329","경부선","화서","10205","10158","20190401"
"20190329","경부선","성균관대","21183","19262","20190401"
"20190329","경부선","의왕","11616","11058","20190401"
"20190329","경부선","군포","9133","8921","20190401"
"20190329","경부선","금정","32329","32743","20190401"
"20190329","경부선","명학","12010","11915","20190401"
"20190329","경부선","안양","35220","35304","20190401"
"20190329","경부선","관악","10027","9366","20190401"
"20190329","경부선","석수","14236","12367","20190401"
"20190329","경부선","금천구청","14899","14526","20190401"
"20190329","경부선","가산디지털단지","21113","24251","20190401"
"20190329","경부선","구로","23990","25431","20190401"
"20190329","경부선","신길","11968","9886","20190401"
"20190329","경부선","신도림","4861","4772","20190401"
"20190329","경부선","영등포","55774","59664","20190401"
"20190329","경부선","대방","17883","17574","20190401"
"20190329","경부선","노량진","14457","13495","20190401"
"20190329","경부선","용산","47383","49419","20190401"
"20190329","경부선","남영","13533","14387","20190401"
"20190329","경부선","서울역","8167","1817","20190401"
"20190329","경강선","여주","3023","2656","20190401"
"20190329","경강선","세종대왕릉","342","332","20190401"
"20190329","경강선","부발","2413","1897","20190401"
"20190329","경강선","이천","3257","3469","20190401"
"20190329","경강선","신둔도예촌","1779","1367","20190401"
"20190329","경강선","곤지암","2609","2365","20190401"
"20190329","경강선","초월","3195","2902","20190401"
"20190329","경강선","경기광주","8391","7872","20190401"
"20190329","경강선","삼동","2669","2116","20190401"
"20190329","경강선","이매","1402","1204","20190401"
"20190329","경강선","판교","4590","4583","20190401"
"20190329","9호선2~3단계","중앙보훈병원","8154","7389","20190401"
"20190329","9호선2~3단계","둔촌오륜","1144","957","20190401"
"20190329","9호선2~3단계","올림픽공원(한국체대)","5712","5704","20190401"
"20190329","9호선2~3단계","한성백제","2261","1964","20190401"
"20190329","9호선2~3단계","송파나루","4092","4215","20190401"
"20190329","9호선2~3단계","석촌","7002","5381","20190401"
"20190329","9호선2~3단계","석촌고분","5250","5221","20190401"
"20190329","9호선2~3단계","삼전","5800","5601","20190401"
"20190329","9호선2~3단계","종합운동장","6682","6102","20190401"
"20190329","9호선2~3단계","봉은사","21714","21415","20190401"
"20190329","9호선2~3단계","삼성중앙","7410","7422","20190401"
"20190329","9호선2~3단계","선정릉","9964","10919","20190401"
"20190329","9호선2~3단계","언주","10869","10676","20190401"
"20190329","9호선","신논현","39325","41258","20190401"
"20190329","9호선","사평","4051","3850","20190401"
"20190329","9호선","고속터미널","16235","24999","20190401"
"20190329","9호선","신반포","3656","3673","20190401"
"20190329","9호선","구반포","3659","3875","20190401"
"20190329","9호선","동작(현충원)","2267","1732","20190401"
"20190329","9호선","흑석(중앙대입구)","13493","13198","20190401"
"20190329","9호선","노들","5435","4525","20190401"
"20190329","9호선","노량진","34537","35099","20190401"
"20190329","9호선","샛강","6278","6362","20190401"
"20190329","9호선","여의도","28045","27610","20190401"
"20190329","9호선","국회의사당","21354","20891","20190401"
"20190329","9호선","당산","22779","21927","20190401"
"20190329","9호선","선유도","8723","8331","20190401"
"20190329","9호선","신목동","4910","4450","20190401"
"20190329","9호선","염창","20073","19559","20190401"
"20190329","9호선","등촌","12487","12317","20190401"
"20190329","9호선","증미","8540","8555","20190401"
"20190329","9호선","가양","24834","24119","20190401"
"20190329","9호선","양천향교","11001","10869","20190401"
"20190329","9호선","마곡나루","11564","11553","20190401"
"20190329","9호선","신방화","8755","8345","20190401"
"20190329","9호선","공항시장","3469","3911","20190401"
"20190329","9호선","김포공항","10438","13248","20190401"
"20190329","9호선","개화","8494","5453","20190401"
"20190329","8호선","모란","7919","6078","20190401"
"20190329","8호선","수진","6600","6003","20190401"
