line,station,year,04-05 (on),04-05 (off),05-06 (on),05-06 (off),06-07 (on),06-07 (off),07-08 (on),07-08 (off),08-09 (on),08-09 (off),09-10 (on),09-10 (off),10-11 (on),10-11 (off),11-12 (on),11-12 (off),12-13 (on),12-13 (off),13-14 (on),13-14 (off),14-15 (on),14-15 (off),15-16 (on),15-16 (off),16-17 (on),16-17 (off),17-18 (on),17-18 (off),18-19 (on),18-19 (off),19-20 (on),19-20 (off),20-21 (on),20-21 (off),21-22 (on),21-22 (off),22-23 (on),22-23 (off),23-24 (on),23-24 (off),00-01 (on),00-01 (off),01-02 (on),01-02 (off),02-03 (on),02-03 (off),03-04 (on),03-04 (off),total(on),total(off)
8호선,신흥,2018.0,2.8333333333333335,0.3333333333333333,4389.083333333333,603.5,6193.666666666667,2442.9166666666665,13455.083333333334,3245.6666666666665,17101.416666666668,5492.916666666667,10575.25,5073.25,7307.166666666667,5052.583333333333,7158.833333333333,5518.666666666667,7242.083333333333,6996.666666666667,7393.083333333333,8731.666666666666,7277.25,9186.916666666666,8036.333333333333,9637.0,9188.25,11334.75,9933.916666666666,12774.666666666666,8519.75,17259.25,5899.25,15661.583333333334,4677.25,10191.25,4093.6666666666665,9196.083333333334,2985.4166666666665,7593.0,1478.5833333333333,5037.916666666667,288.8333333333333,1589.0833333333333,1.25,243.16666666666666,0.0,0.08333333333333333,0.0,0.0,152862.91666666666,145213.41666666666
8호선,암사,2018.0,8.75,1.9166666666666667,13085.916666666666,1107.25,25845.416666666668,8414.333333333334,84783.58333333333,9133.083333333334,106516.16666666667,19623.5,53977.583333333336,15408.666666666666,31072.583333333332,11810.75,26889.25,13315.25,27104.666666666668,15774.333333333334,26430.916666666668,18340.0,22501.083333333332,20395.166666666668,21220.5,26637.0,23048.75,30776.666666666668,25460.75,40426.416666666664,26506.833333333332,65850.41666666667,16268.25,61546.833333333336,11241.833333333334,37695.583333333336,9521.166666666666,36512.666666666664,6590.666666666667,33345.583333333336,2913.0833333333335,22162.0,499.6666666666667,5651.083333333333,4.0,954.5833333333334,0.25,7.083333333333333,1.25,1.25,494891.4166666667,563502.1666666666
8호선,잠실(송파구청),2018.0,12.833333333333334,1.3333333333333333,1645.5,1759.5,3719.0833333333335,9639.916666666666,8412.75,28099.833333333332,13596.333333333334,68063.75,10780.083333333334,42901.833333333336,9852.75,27476.416666666668,12036.25,33161.166666666664,15234.25,32433.916666666668,19428.333333333332,35190.833333333336,23998.833333333332,31971.416666666668,30283.5,32667.833333333332,34693.583333333336,31800.083333333332,43454.583333333336,34811.583333333336,61703.583333333336,44148.583333333336,42881.083333333336,29102.083333333332,39802.5,14328.833333333334,36596.083333333336,10604.416666666666,29738.5,8146.583333333333,10426.583333333334,4605.333333333333,1517.4166666666667,1771.9166666666667,9.083333333333334,68.25,0.0,0.0,0.0,0.0,522755.4166666667,451828.6666666667
8호선,장지,2018.0,4.083333333333333,2.5833333333333335,4843.583333333333,1991.6666666666667,16958.833333333332,9669.25,51574.166666666664,20778.083333333332,59698.333333333336,56559.166666666664,35222.166666666664,36128.166666666664,22697.166666666668,22583.333333333332,21167.416666666668,23588.333333333332,22912.666666666668,26954.166666666668,24894.416666666668,25807.25,23535.75,24820.583333333332,27567.416666666668,27436.083333333332,33994.0,30219.166666666668,39254.916666666664,38251.833333333336,56481.25,52496.5,34736.583333333336,46962.416666666664,24944.416666666668,27645.916666666668,28355.5,23872.083333333332,20566.75,24181.916666666668,5792.666666666667,14966.166666666666,844.8333333333334,4939.5,2.0833333333333335,16.25,0.0,0.0,0.0,0.0,539870.4166666666,558062.9166666666
8호선,천호(풍납토성),2018.0,35.416666666666664,1.4166666666666667,11261.583333333334,1791.8333333333333,19866.25,13521.5,53092.416666666664,21376.166666666668,73802.66666666667,36111.75,42178.75,31099.25,26373.0,23049.0,24956.25,24113.666666666668,26951.0,25756.333333333332,27997.083333333332,30320.416666666668,26253.75,30810.666666666668,27255.833333333332,35469.083333333336,30294.0,39971.333333333336,36756.416666666664,52230.0,44382.166666666664,78110.83333333333,29448.083333333332,69412.33333333333,24562.333333333332,37989.25,19499.25,34613.166666666664,16486.5,31315.5,7953.25,20033.833333333332,1546.75,6638.416666666667,12.75,345.5833333333333,0.0,2.25,0.0,0.0,644083.5833333334,572948.0833333334
9호선,가양,2018.0,88.83333333333333,0.3333333333333333,14550.833333333334,1516.4166666666667,28064.166666666668,9994.666666666666,80059.5,25058.333333333332,77682.5,40655.75,45047.666666666664,24738.25,34076.333333333336,19760.166666666668,32349.0,17752.833333333332,33453.916666666664,20144.5,32288.083333333332,24577.416666666668,28883.583333333332,26091.75,29221.666666666668,29043.416666666668,32183.833333333332,34089.0,39171.166666666664,40606.0,44199.5,61421.75,24047.333333333332,66999.0,16845.416666666668,43036.333333333336,14807.333333333334,37583.75,11195.583333333334,38266.666666666664,4954.25,27206.25,742.0,9168.5,3.9166666666666665,836.3333333333334,0.0,1.0,0.0,0.0,598548.4166666666,625845.5833333334
9호선,개화,2018.0,11.333333333333334,0.3333333333333333,3075.4166666666665,266.0833333333333,15532.083333333334,3113.8333333333335,43545.75,4828.0,34744.5,7474.0,17176.083333333332,4770.916666666667,12949.166666666666,3523.0,9820.5,3755.9166666666665,8414.833333333334,3757.5833333333335,7525.083333333333,4270.583333333333,6624.583333333333,5332.75,6834.5,6668.25,8053.083333333333,8026.333333333333,11120.416666666666,9628.0,11825.0,16921.583333333332,5642.083333333333,20856.916666666668,3420.3333333333335,12374.5,2744.5833333333335,9515.25,1325.5,8613.083333333334,629.5833333333334,5800.833333333333,179.16666666666666,1714.6666666666667,0.3333333333333333,95.08333333333333,0.0,0.16666666666666666,0.0,0.0,141307.66666666666,213200.58333333334
9호선,고속터미널,2018.0,7.083333333333333,0.16666666666666666,2237.4166666666665,1872.4166666666667,5120.75,15279.083333333334,16055.916666666666,20102.083333333332,20246.5,30015.416666666668,16146.833333333334,32495.5,14008.166666666666,34332.666666666664,16446.75,40376.333333333336,19917.583333333332,40776.5,22677.666666666668,42469.75,24892.333333333332,44765.833333333336,28521.583333333332,46284.583333333336,32567.666666666668,48536.083333333336,35088.583333333336,52042.25,36398.083333333336,59421.166666666664,31774.75,45963.666666666664,29438.25,28443.666666666668,25365.916666666668,22814.416666666668,19445.666666666668,21656.25,7575.25,12127.083333333334,1109.6666666666667,2755.3333333333335,6.833333333333333,29.25,0.0,0.0,0.0,0.0,642559.5,407060.1666666667
9호선,공항시장,2018.0,3.3333333333333335,0.16666666666666666,2846.75,384.5833333333333,4678.333333333333,1406.9166666666667,9452.833333333334,1773.0833333333333,10180.416666666666,4032.4166666666665,6317.166666666667,3284.4166666666665,5024.333333333333,3125.9166666666665,4595.833333333333,3222.8333333333335,5070.5,3742.3333333333335,4845.25,4241.25,4251.166666666667,4788.833333333333,4504.0,5427.083333333333,4393.166666666667,6491.75,4612.083333333333,7541.333333333333,4866.083333333333,10622.416666666666,3165.5,10540.833333333334,2703.0833333333335,7115.083333333333,2249.5,6186.416666666667,1794.8333333333333,6674.25,944.0,5032.083333333333,177.0,1800.25,1.9166666666666667,54.333333333333336,0.0,0.16666666666666666,0.0,0.0,97488.75,88691.75
9호선,구반포,2018.0,0.5,0.08333333333333333,610.9166666666666,291.75,1664.9166666666667,1671.5833333333333,5173.333333333333,3639.6666666666665,6115.916666666667,6981.666666666667,4616.166666666667,5536.5,3984.0833333333335,5519.5,4393.666666666667,5504.5,5008.166666666667,5826.166666666667,6223.416666666667,6236.25,6258.25,5662.416666666667,6250.083333333333,5991.166666666667,6467.25,6520.583333333333,7381.083333333333,7401.25,8898.833333333334,9353.5,5833.5,8319.583333333334,4318.5,4384.833333333333,4357.583333333333,3724.0,4196.5,3931.6666666666665,1116.9166666666667,2287.3333333333335,152.66666666666666,685.25,0.75,12.75,0.0,0.0,0.0,0.0,99482.0,95040.5
9호선,국회의사당,2018.0,7.25,0.0,1228.4166666666667,1611.75,2029.0833333333333,11405.083333333334,4276.833333333333,46486.25,6893.5,155389.16666666666,7995.666666666667,58086.333333333336,9547.25,26780.166666666668,13894.166666666666,22349.666666666668,18298.333333333332,21335.333333333332,20283.0,26222.75,24351.5,19407.0,29032.5,16094.333333333334,31841.083333333332,14421.916666666666,52938.166666666664,15871.0,125988.75,18008.166666666668,46569.333333333336,11322.333333333334,29418.333333333332,5808.833333333333,30970.416666666668,4748.666666666667,22036.333333333332,3972.9166666666665,8186.333333333333,2908.75,1279.0833333333333,999.0,26.166666666666668,9.833333333333334,0.0,0.08333333333333333,0.0,0.0,483239.3333333333,489102.25
9호선,김포공항,2018.0,8.583333333333334,0.3333333333333333,2360.5833333333335,2732.6666666666665,4820.916666666667,14913.916666666666,13946.833333333334,19464.75,15564.166666666666,21694.416666666668,13039.416666666666,19015.5,10991.166666666666,20035.25,13482.583333333334,22000.75,13582.0,24722.833333333332,15699.25,25711.0,17714.5,25180.166666666668,20695.5,22875.083333333332,18803.25,25805.416666666668,22706.833333333332,31076.5,27356.75,34603.5,21692.833333333332,25267.916666666668,18650.5,11229.333333333334,17650.5,7713.666666666667,18606.666666666668,6128.416666666667,6093.083333333333,3992.5833333333335,235.33333333333334,2271.5833333333335,1.9166666666666667,219.83333333333334,0.08333333333333333,0.9166666666666666,0.08333333333333333,0.0,366656.3333333333,295712.75
9호선,노들,2018.0,27.333333333333332,0.4166666666666667,3391.8333333333335,281.3333333333333,5891.833333333333,1532.0,18240.333333333332,2674.8333333333335,20785.75,5102.083333333333,12296.666666666666,5060.75,8669.75,4487.0,7546.5,3825.6666666666665,8138.083333333333,4334.25,8151.333333333333,5228.25,6532.083333333333,5644.083333333333,6175.5,6814.583333333333,6292.083333333333,7729.666666666667,7450.5,9531.916666666666,7422.0,14956.916666666666,4257.583333333333,13582.0,3342.5,8673.75,3451.1666666666665,8114.0,2766.4166666666665,8701.75,1081.6666666666667,5110.0,206.08333333333334,1585.25,4.083333333333333,16.75,0.0,0.3333333333333333,0.08333333333333333,0.0,122987.58333333333,144111.83333333334
9호선,노량진,2018.0,143.25,1.25,13436.25,2482.6666666666665,22026.0,19402.0,59993.416666666664,56421.333333333336,88103.08333333333,83207.25,50341.5,47260.833333333336,32914.416666666664,31239.75,32493.25,33156.416666666664,38489.0,41073.75,46240.416666666664,44330.0,39921.416666666664,37056.5,39404.833333333336,40282.5,43080.666666666664,46046.583333333336,52525.416666666664,61521.916666666664,71970.25,92240.16666666667,40808.0,73267.25,38797.5,46255.416666666664,48016.583333333336,44079.75,66912.66666666667,44687.0,22035.75,28942.416666666668,2141.0833333333335,7742.416666666667,11.083333333333334,257.8333333333333,0.0,1.1666666666666667,0.0,0.0,880956.1666666666,851680.5833333334
9호선,당산,2018.0,19.083333333333332,0.8333333333333334,7131.5,1678.6666666666667,18516.5,6655.083333333333,49834.25,15292.416666666666,60695.916666666664,37790.416666666664,36432.5,22900.166666666668,27625.416666666668,15830.666666666666,27879.833333333332,17553.083333333332,29405.333333333332,19275.333333333332,28530.916666666668,21654.833333333332,25930.666666666668,21383.083333333332,25613.916666666668,24615.25,27602.083333333332,28269.75,35227.166666666664,36706.0,46437.0,60812.333333333336,27692.666666666668,52663.916666666664,21135.916666666668,34693.75,19438.333333333332,33822.416666666664,16874.833333333332,35012.75,9408.416666666666,22651.916666666668,1664.1666666666667,7874.083333333333,8.75,426.25,0.08333333333333333,2.1666666666666665,0.0,0.0,517565.1666666667,545104.1666666666
9호선,동작(현충원),2018.0,9.583333333333334,0.0,925.25,316.75,1689.4166666666667,1454.9166666666667,5083.166666666667,1729.5,6534.5,4241.916666666667,3975.6666666666665,3817.1666666666665,3201.5833333333335,3249.1666666666665,4551.083333333333,2385.0833333333335,4384.75,2503.1666666666665,3861.6666666666665,3073.0833333333335,4080.5,2626.0,4468.083333333333,2476.5833333333335,4281.666666666667,2255.75,4366.916666666667,2585.9166666666665,4047.0833333333335,3765.5833333333335,2120.9166666666665,3221.0833333333335,1568.0833333333333,2055.5,1464.5833333333333,1975.0,1121.0,2062.4166666666665,611.25,1448.3333333333333,122.08333333333333,1132.5,0.75,217.0,0.0,1.0833333333333333,0.0,0.0,48593.5,64478.0
9호선,등촌,2018.0,5.666666666666667,0.16666666666666666,4891.333333333333,897.0,12808.0,4614.25,40008.333333333336,7882.0,43286.166666666664,18042.833333333332,22563.0,13662.0,17629.0,11488.5,17582.166666666668,10851.666666666666,17699.333333333332,12287.5,17374.583333333332,13410.416666666666,16078.833333333334,14801.916666666666,15704.833333333334,17839.916666666668,17905.083333333332,20145.916666666668,18278.416666666668,22505.416666666668,19827.416666666668,37193.083333333336,10782.416666666666,35889.0,8270.333333333334,21237.916666666668,6955.333333333333,18414.083333333332,5762.916666666667,17537.083333333332,3032.4166666666665,11952.166666666666,677.0833333333334,3793.4166666666665,3.75,19.833333333333332,0.0,0.0,0.0,0.0,314466.0833333333,319138.75
9호선,마곡나루,2018.0,2.75,0.08333333333333333,2804.4166666666665,605.6666666666666,7318.583333333333,6328.833333333333,21682.666666666668,10421.75,20703.166666666668,27329.916666666668,10553.083333333334,14685.083333333334,7991.916666666667,8429.5,8277.0,6893.5,9334.25,7621.166666666667,9790.166666666666,7754.916666666667,9699.75,7999.25,10622.833333333334,8442.0,12741.75,9524.0,22630.916666666668,11644.5,29180.333333333332,19112.75,13177.666666666666,20792.666666666668,9604.833333333334,13307.833333333334,8819.083333333334,11889.916666666666,7391.666666666667,12351.916666666666,3544.5833333333335,8844.416666666666,558.5,3243.5833333333335,1.5833333333333333,51.416666666666664,0.0,1.9166666666666667,0.0,0.0,217276.58333333334,228446.75
9호선,사평,2018.0,1.0833333333333333,0.08333333333333333,731.9166666666666,245.0,2040.9166666666667,3009.8333333333335,7538.25,4157.416666666667,9326.75,5017.0,6021.083333333333,3155.5,4402.083333333333,2517.4166666666665,4150.25,2358.75,4519.75,3380.25,4285.416666666667,4066.9166666666665,3884.5,4135.416666666667,4863.25,4306.0,6847.083333333333,4958.583333333333,7389.083333333333,5607.583333333333,6455.583333333333,8117.75,4077.0833333333335,7363.75,2582.0,4518.916666666667,1809.75,4205.75,1553.9166666666667,4578.416666666667,588.1666666666666,2689.1666666666665,118.58333333333333,926.75,1.0,10.416666666666666,0.0,0.0,0.0,0.0,79326.66666666667,85204.41666666667
9호선,샛강,2018.0,10.166666666666666,0.0,953.3333333333334,968.3333333333334,2078.0833333333335,4403.166666666667,4598.166666666667,13959.916666666666,5617.583333333333,25862.916666666668,4677.25,14755.583333333334,4846.666666666667,8769.083333333334,5972.416666666667,7923.25,6447.333333333333,7254.416666666667,7358.666666666667,7324.333333333333,7926.166666666667,7414.0,9511.083333333334,7397.083333333333,9953.75,7987.666666666667,15342.5,9457.666666666666,26563.916666666668,12717.666666666666,11930.5,9630.833333333334,9445.5,4847.0,9915.916666666666,3720.5833333333335,7009.333333333333,3936.5833333333335,3632.1666666666665,2228.1666666666665,705.1666666666666,1058.9166666666667,2.0833333333333335,216.83333333333334,0.0,0.75,0.0,0.0,161834.75,156505.58333333334
9호선,선유도,2018.0,0.5,0.0,2248.8333333333335,986.25,5760.166666666667,4462.333333333333,18526.583333333332,9905.25,20016.083333333332,39518.0,10206.916666666666,15525.25,7710.5,7508.916666666667,7985.833333333333,6707.666666666667,8679.333333333334,6666.583333333333,8539.75,7575.75,8402.833333333334,7895.833333333333,9314.25,8447.75,10923.0,9338.416666666666,15965.916666666666,10238.0,34364.25,18056.833333333332,13978.666666666666,15501.916666666666,7785.916666666667,9430.833333333334,6791.416666666667,8422.083333333334,5096.75,8414.583333333334,2303.0833333333335,5326.583333333333,372.1666666666667,1776.6666666666667,1.6666666666666667,35.583333333333336,0.0,0.3333333333333333,0.0,0.0,201741.41666666666,206991.91666666666
9호선,신논현,2018.0,39.75,0.16666666666666666,5985.333333333333,1499.0833333333333,14468.166666666666,16616.083333333332,33945.0,43661.166666666664,42899.666666666664,93377.08333333333,30452.666666666668,83936.33333333333,25593.583333333332,46608.833333333336,29052.0,42768.583333333336,35361.416666666664,42571.0,41246.583333333336,47571.0,43399.416666666664,44606.833333333336,47914.083333333336,44832.166666666664,55833.083333333336,48636.166666666664,72307.83333333333,61845.666666666664,107949.75,96248.5,77968.25,82053.66666666667,59634.416666666664,38075.0,66347.83333333333,31290.916666666668,66769.16666666667,27377.916666666668,36161.833333333336,17615.166666666668,6342.833333333333,5252.416666666667,13.75,553.4166666666666,0.3333333333333333,6.0,0.08333333333333333,0.08333333333333333,917003.25,901665.0833333334
9호선,신목동,2018.0,2.5,0.16666666666666666,1780.25,428.4166666666667,6525.666666666667,1513.0,19224.083333333332,3443.4166666666665,18581.166666666668,5688.333333333333,9134.75,3795.0833333333335,6844.0,2954.5,5986.5,2912.4166666666665,5897.416666666667,3610.0,5560.166666666667,4663.333333333333,4877.25,4775.916666666667,4929.5,5215.75,6034.083333333333,5952.0,7120.916666666667,7588.5,7241.666666666667,13003.083333333334,3665.0833333333335,12163.583333333334,2737.75,7858.916666666667,2347.4166666666665,7291.75,2159.0833333333335,7560.833333333333,904.75,5596.25,209.25,1870.0,3.0833333333333335,36.166666666666664,0.0,0.4166666666666667,0.0,0.0,107921.83333333333,123781.83333333333
